[20210830,835]
[20200424,605]
[20200423,612]
[20200422,607]
[20200421,620]
[20200420,612]
[20200417,608]
[20200416,607]
[20200415,608]
[20200414,599]
[20200413,600]
[20200410,597]
[20200409,589]
[20200408,576]
[20200407,566]
[20200403,576]
[20200402,566]
[20200401,573]
[20200331,569]
[20200330,582]
[20200327,584]
[20200326,587]
[20200325,567]
[20200324,555]
[20200323,583]
[20200320,599]
[20200319,594]
[20200318,600]
[20200317,586]
[20200316,597]
[20200313,578]
[20200312,577]
[20200311,584]
[20200310,575]
[20200309,582]
[20200306,587]
[20200305,584]
[20200304,576]
[20200303,575]
[20200302,555]
[20200228,557]
[20200227,571]
[20200226,593]
[20200225,601]
[20200224,596]
[20200221,593]
[20200220,581]
[20200219,568]
[20200218,565]
[20200217,557]
[20200214,552]
[20200213,547]
[20200212,539]
[20200211,522]
[20200210,517]
[20200207,520]
[20200206,510]
[20200205,520]
[20200204,550]
[20200203,574]
[20200123,594]
[20200122,592]
[20200121,591]
[20200120,591]
[20200117,585]
[20200116,586]
[20200115,593]
[20200114,587]
[20200113,582]
[20200110,581]
[20200109,600]
[20200108,596]
[20200107,590]
[20200106,587]
[20200103,584]
[20200102,573]
[20191231,568]
[20191230,569]
[20191227,568]
[20191226,563]
[20191225,567]
[20191224,563]
[20191223,566]
[20191220,572]
[20191219,567]
[20191218,560]
[20191217,569]
[20191216,582]
[20191213,574]
[20191212,581]
[20191211,572]
[20191210,577]
[20191209,563]
[20191206,548]
[20191205,547]
[20191204,545]
[20191203,539]
[20191202,536]
[20191129,536]
[20191128,532]
[20191127,541]
[20191126,550]
[20191125,545]
[20191122,535]
[20191121,525]
[20191120,528]
[20191119,523]
[20191118,522]
[20191115,516]
[20191114,505]
[20191113,502]
[20191112,497]
[20191111,496]
[20191108,505]
[20191107,513]
[20191106,516]
[20191105,512]
[20191104,517]
[20191101,516]
[20191031,515]
[20191030,514]
[20191029,518]
[20191028,526]
[20191025,521]
[20191024,514]
[20191023,513]
[20191022,507]
[20191021,509]
[20191018,507]
[20191017,510]
[20191016,531]
[20191015,528]
[20191014,542]
[20191011,542]
[20191010,535]
[20191009,542]
[20191008,542]
[20190930,536]
[20190927,528]
[20190926,522]
[20190925,513]
[20190924,534]
[20190923,524]
[20190920,525]
[20190919,545]
[20190918,552]
[20190917,552]
[20190916,561]
[20190912,551]
[20190911,541]
[20190910,540]
[20190909,525]
[20190906,532]
[20190905,537]
[20190904,530]
[20190903,520]
[20190902,510]
[20190830,490]
[20190829,485]
[20190828,483]
[20190827,489]
[20190826,504]
[20190823,495]
[20190822,488]
[20190821,502]
[20190820,509]
[20190819,515]
[20190816,510]
[20190815,519]
[20190814,516]
[20190813,526]
[20190812,525]
[20190809,543]
[20190808,547]
[20190807,569]
[20190806,572]
[20190805,595]
[20190802,617]
[20190801,629]
[20190731,645]
[20190730,633]
[20190729,631]
[20190726,618]
[20190725,607]
[20190724,621]
[20190723,626]
[20190722,647]
[20190719,641]
[20190718,636]
[20190717,643]
[20190716,640]
[20190715,625]
[20190712,615]
[20190711,623]
[20190710,622]
[20190709,620]
[20190708,599]
[20190705,611]
[20190704,642]
[20190703,637]
[20190702,629]
[20190701,605]
[20190628,586]
[20190627,579]
[20190626,563]
[20190625,574]
[20190624,579]
[20190621,586]
[20190620,586]
[20190619,563]
[20190618,548]
[20190617,554]
[20190614,552]
[20190613,546]
[20190612,538]
[20190611,525]
[20190610,505]
[20190606,508]
[20190605,509]
[20190604,503]
[20190603,514]
[20190531,523]
[20190530,529]
[20190529,534]
[20190528,538]
[20190527,530]
[20190524,515]
[20190523,516]
[20190522,509]
[20190521,503]
[20190520,500]
[20190517,490]
[20190516,473]
[20190515,459]
[20190514,463]
[20190513,464]
[20190510,460]
[20190509,455]
[20190508,461]
[20190507,456]
[20190506,456]
[20190430,449]
[20190429,441]
[20190426,435]
[20190425,439]
[20190424,444]
[20190423,444]
[20190422,445]
[20190419,438]
[20190418,438]
[20190417,446]
[20190416,460]
[20190415,461]
[20190412,462]
[20190411,460]
[20190410,458]
[20190409,461]
[20190408,457]
[20190404,451]
[20190403,443]
[20190402,429]
[20190401,420]
[20190329,406]
[20190328,400]
[20190327,398]
[20190326,399]
[20190325,402]
[20190322,400]
[20190321,397]
[20190320,414]
[20190319,415]
[20190318,414]
[20190315,408]
[20190314,400]
[20190313,399]
[20190312,394]
[20190311,399]
[20190308,407]
[20190307,402]
[20190306,406]
[20190305,405]
[20190304,412]
[20190301,402]
[20190228,391]
[20190227,390]
[20190226,390]
[20190225,403]
[20190222,401]
[20190221,405]
[20190220,411]
[20190219,411]
[20190218,410]
[20190215,410]
[20190214,407]
[20190213,413]
[20190212,427]
[20190211,406]
[20190201,396]
[20190131,382]
[20190130,374]
[20190129,362]
[20190128,359]
[20190125,349]
[20190124,346]
[20190123,344]
[20190122,347]
[20190121,344]
[20190118,340]
[20190117,333]
[20190116,335]
[20190115,334]
[20190114,332]
[20190111,331]
[20190110,332]
[20190109,336]
[20190108,336]
[20190107,333]
[20190104,329]
[20190103,322]
[20190102,323]
[20181228,321]
[20181227,321]
[20181226,319]
[20181225,320]
[20181224,324]
[20181221,324]
[20181220,320]
[20181219,319]
[20181218,319]
[20181217,317]
[20181214,314]
[20181213,311]
[20181212,312]
[20181211,309]
[20181210,310]
[20181207,309]
[20181206,311]
[20181205,310]
[20181204,305]
[20181203,305]
[20181130,294]
[20181129,290]
[20181128,289]
[20181127,296]
[20181126,305]
[20181123,319]
[20181122,324]
[20181121,317]
[20181120,324]
[20181119,323]
[20181116,319]
[20181115,315]
[20181114,314]
[20181113,319]
[20181112,322]
[20181109,322]
[20181108,316]
[20181107,313]
[20181106,316]
[20181105,313]
[20181102,318]
[20181101,327]
[20181031,331]
[20181030,329]
[20181029,329]
[20181026,326]
[20181025,330]
[20181024,325]
[20181023,322]
[20181022,319]
[20181019,317]
[20181018,320]
[20181017,317]
[20181016,312]
[20181015,316]
[20181012,314]
[20181011,315]
[20181010,314]
[20181009,310]
[20181008,304]
[20180928,305]
[20180927,307]
[20180926,306]
[20180925,308]
[20180921,308]
[20180920,309]
[20180919,311]
[20180918,309]
[20180917,308]
[20180914,309]
[20180913,306]
[20180912,302]
[20180911,305]
[20180910,307]
[20180907,308]
[20180906,304]
[20180905,300]
[20180904,298]
[20180903,298]
[20180831,299]
[20180830,296]
[20180829,297]
[20180828,296]
[20180827,301]
[20180824,301]
[20180823,301]
[20180822,305]
[20180821,311]
[20180820,310]
[20180817,307]
[20180816,308]
[20180815,311]
[20180814,317]
[20180813,314]
[20180810,315]
[20180809,313]
[20180808,316]
[20180807,314]
[20180806,308]
[20180803,298]
[20180802,294]
[20180801,302]
[20180731,302]
[20180730,304]
[20180727,300]
[20180726,295]
[20180725,295]
[20180724,294]
[20180723,293]
[20180720,291]
[20180719,290]
[20180718,288]
[20180717,289]
[20180716,288]
[20180713,289]
[20180712,287]
[20180711,284]
[20180710,286]
[20180709,284]
[20180706,283]
[20180705,286]
[20180704,287]
[20180703,287]
[20180702,294]
[20180629,291]
[20180628,287]
[20180627,287]
[20180626,287]
[20180625,286]
[20180622,281]
[20180621,282]
[20180620,280]
[20180619,293]
[20180615,293]
[20180614,292]
[20180613,293]
[20180612,290]
[20180611,289]
[20180608,290]
[20180607,291]
[20180606,289]
[20180605,285]
[20180604,284]
[20180601,287]
[20180531,285]
[20180530,287]
[20180529,285]
[20180528,283]
[20180525,284]
[20180524,283]
[20180523,282]
[20180522,287]
[20180521,296]
[20180518,298]
[20180517,298]
[20180516,299]
[20180515,301]
[20180514,298]
[20180511,294]
[20180510,291]
[20180509,294]
[20180508,290]
[20180507,291]
[20180504,293]
[20180503,293]
[20180502,288]
[20180427,287]
[20180426,289]
[20180425,291]
[20180424,295]
[20180423,292]
[20180420,294]
[20180419,285]
[20180418,274]
[20180417,272]
[20180416,280]
[20180413,280]
[20180412,276]
[20180411,281]
[20180410,278]
[20180409,274]
[20180404,282]
[20180403,286]
[20180402,289]
[20180330,281]
[20180329,279]
[20180328,283]
[20180327,283]
[20180326,279]
[20180323,297]
[20180322,297]
[20180321,291]
[20180320,294]
[20180319,309]
[20180316,313]
[20180315,312]
[20180314,309]
[20180313,307]
[20180312,308]
[20180309,318]
[20180308,330]
[20180307,332]
[20180306,332]
[20180305,343]
[20180302,347]
[20180301,346]
[20180228,349]
[20180227,350]
[20180226,351]
[20180223,348]
[20180222,344]
[20180214,341]
[20180213,335]
[20180212,334]
[20180209,337]
[20180208,336]
[20180207,334]
[20180206,336]
[20180205,332]
[20180202,326]
[20180201,325]
[20180131,330]
[20180130,330]
[20180129,331]
[20180126,338]
[20180125,337]
[20180124,335]
[20180123,345]
[20180122,347]
[20180119,343]
[20180118,342]
[20180117,340]
[20180116,342]
[20180115,347]
[20180112,354]
[20180111,356]
[20180110,358]
[20180109,356]
[20180108,349]
[20180105,346]
[20180104,344]
[20180103,347]
[20180102,344]
[20171229,337]
[20171228,330]
[20171227,332]
[20171226,335]
[20171225,347]
[20171222,343]
[20171221,343]
[20171220,337]
[20171219,341]
[20171218,334]
[20171215,320]
[20171214,322]
[20171213,320]
[20171212,321]
[20171211,327]
[20171208,319]
[20171207,333]
[20171206,343]
[20171205,350]
[20171204,344]
[20171201,332]
[20171130,331]
[20171129,323]
[20171128,322]
[20171127,327]
[20171124,324]
[20171123,321]
[20171122,315]
[20171121,315]
[20171120,311]
[20171117,309]
[20171116,302]
[20171115,310]
[20171114,311]
[20171113,309]
[20171110,307]
[20171109,313]
[20171108,313]
[20171107,312]
[20171106,303]
[20171103,295]
[20171102,293]
[20171101,287]
[20171031,284]
[20171030,286]
[20171027,303]
[20171026,304]
[20171025,306]
[20171024,308]
[20171023,313]
[20171020,306]
[20171019,307]
[20171018,306]
[20171017,309]
[20171016,309]
[20171013,300]
[20171012,294]
[20171011,295]
[20171010,297]
[20171009,304]
[20170929,302]
[20170928,316]
[20170927,312]
[20170926,313]
[20170925,311]
[20170922,316]
[20170921,328]
[20170920,334]
[20170919,342]
[20170918,339]
[20170915,341]
[20170914,357]
[20170913,366]
[20170912,360]
[20170911,357]
[20170908,367]
[20170907,369]
[20170906,383]
[20170905,382]
[20170904,392]
[20170901,390]
[20170831,378]
[20170830,370]
[20170829,382]
[20170828,390]
[20170825,395]
[20170824,392]
[20170823,406]
[20170822,398]
[20170821,393]
[20170818,382]
[20170817,363]
[20170816,354]
[20170815,352]
[20170814,358]
[20170811,374]
[20170810,377]
[20170809,370]
[20170808,375]
[20170807,379]
[20170804,364]
[20170803,368]
[20170802,366]
[20170801,369]
[20170731,355]
[20170728,341]
[20170727,336]
[20170726,339]
[20170725,336]
[20170724,335]
[20170721,333]
[20170720,342]
[20170719,339]
[20170718,328]
[20170717,316]
[20170714,316]
[20170713,314]
[20170712,317]
[20170711,315]
[20170710,311]
[20170707,308]
[20170706,303]
[20170705,302]
[20170704,313]
[20170703,311]
[20170630,307]
[20170629,303]
[20170628,294]
[20170627,287]
[20170626,280]
[20170623,275]
[20170622,279]
[20170621,277]
[20170620,279]
[20170619,278]
[20170616,275]
[20170615,278]
[20170614,274]
[20170613,279]
[20170612,277]
[20170609,272]
[20170608,278]
[20170607,279]
[20170606,281]
[20170605,281]
[20170602,272]
[20170601,273]
[20170531,292]
[20170526,289]
[20170525,294]
[20170524,308]
[20170523,318]
[20170522,316]
[20170519,311]
[20170518,307]
[20170517,303]
[20170516,294]
[20170515,291]
[20170512,300]
[20170511,304]
[20170510,303]
[20170509,301]
[20170508,300]
[20170505,312]
[20170504,337]
[20170503,343]
[20170502,335]
[20170428,327]
[20170427,320]
[20170426,323]
[20170425,324]
[20170424,325]
[20170421,319]
[20170420,307]
[20170419,301]
[20170418,317]
[20170417,326]
[20170414,325]
[20170413,328]
[20170412,338]
[20170411,337]
[20170410,338]
[20170407,360]
[20170406,360]
[20170405,360]
[20170331,359]
[20170330,366]
[20170329,356]
[20170328,355]
[20170327,374]
[20170324,378]
[20170323,372]
[20170322,388]
[20170321,404]
[20170320,406]
[20170317,412]
[20170316,409]
[20170315,402]
[20170314,387]
[20170313,369]
[20170310,373]
[20170309,375]
[20170308,377]
[20170307,374]
[20170306,389]
[20170303,394]
[20170302,395]
[20170301,392]
[20170228,404]
[20170227,402]
[20170224,401]
[20170223,408]
[20170222,415]
[20170221,407]
[20170220,396]
[20170217,390]
[20170216,394]
[20170215,403]
[20170214,404]
[20170213,395]
[20170210,380]
[20170209,362]
[20170208,359]
[20170207,349]
[20170206,346]
[20170203,375]
[20170126,368]
[20170125,368]
[20170124,358]
[20170123,347]
[20170120,360]
[20170119,362]
[20170118,370]
[20170117,371]
[20170116,359]
[20170113,346]
[20170112,346]
[20170111,337]
[20170110,331]
[20170109,315]
[20170106,313]
[20170105,312]
[20170104,306]
[20170103,316]
[20161230,323]
[20161229,322]
[20161228,322]
[20161227,316]
[20161226,314]
[20161223,311]
[20161222,325]
[20161221,321]
[20161220,321]
[20161219,335]
[20161216,344]
[20161215,347]
[20161214,366]
[20161213,359]
[20161212,361]
[20161209,360]
[20161208,364]
[20161207,356]
[20161206,344]
[20161205,336]
[20161202,337]
[20161201,329]
[20161130,327]
[20161129,351]
[20161128,348]
[20161125,340]
[20161124,338]
[20161123,313]
[20161122,301]
[20161121,295]
[20161118,306]
[20161117,306]
[20161116,314]
[20161115,333]
[20161114,331]
[20161111,320]
[20161110,300]
[20161109,285]
[20161108,275]
[20161107,274]
[20161104,268]
[20161103,263]
[20161102,267]
[20161101,268]
[20161031,265]
[20161028,260]
[20161027,253]
[20161026,250]
[20161025,246]
[20161024,238]
[20161021,235]
[20161020,233]
[20161019,235]
[20161018,235]
[20161017,235]
[20161014,232]
[20161013,227]
[20161012,225]
[20161011,220]
[20161010,216]
[20160930,220]
[20160929,222]
[20160928,216]
[20160927,219]
[20160926,220]
[20160923,217]
[20160922,218]
[20160921,211]
[20160920,210]
[20160919,210]
[20160914,209]
[20160913,211]
[20160912,217]
[20160909,217]
[20160908,216]
[20160907,225]
[20160906,224]
[20160905,224]
[20160902,226]
[20160901,219]
[20160831,222]
[20160830,223]
[20160829,229]
[20160826,235]
[20160825,242]
[20160824,242]
[20160823,240]
[20160822,237]
[20160819,234]
[20160818,231]
[20160817,234]
[20160816,230]
[20160815,229]
[20160812,229]
[20160811,235]
[20160810,238]
[20160809,239]
[20160808,236]
[20160805,231]
[20160804,230]
[20160803,231]
[20160802,231]
[20160801,226]
[20160729,225]
[20160728,222]
[20160727,217]
[20160726,210]
[20160725,208]
[20160722,212]
[20160721,207]
[20160720,202]
[20160719,205]
[20160718,219]
[20160715,221]
[20160714,218]
[20160713,217]
[20160712,209]
[20160711,204]
[20160708,203]
[20160707,207]
[20160706,209]
[20160705,207]
[20160704,205]
[20160701,203]
[20160630,202]
[20160629,199]
[20160628,197]
[20160627,189]
[20160624,185]
[20160623,184]
[20160622,181]
[20160621,178]
[20160620,177]
[20160617,175]
[20160616,173]
[20160615,169]
[20160614,176]
[20160613,177]
[20160608,176]
[20160607,175]
[20160606,168]
[20160603,164]
[20160602,166]
[20160601,163]
[20160531,165]
[20160530,166]
[20160527,163]
[20160526,162]
[20160525,166]
[20160524,168]
[20160523,178]
[20160520,176]
[20160519,177]
[20160518,182]
[20160517,177]
[20160516,173]
[20160513,177]
[20160512,183]
[20160511,183]
[20160510,186]
[20160509,197]
[20160506,196]
[20160505,206]
[20160504,210]
[20160503,220]
[20160429,214]
[20160428,205]
[20160427,214]
[20160426,224]
[20160425,222]
[20160422,223]
[20160421,217]
[20160420,210]
[20160419,203]
[20160418,197]
[20160415,198]
[20160414,201]
[20160413,196]
[20160412,189]
[20160411,183]
[20160408,180]
[20160407,180]
[20160406,182]
[20160405,184]
[20160401,183]
[20160331,181]
[20160330,181]
[20160329,180]
[20160328,186]
[20160325,187]
[20160324,196]
[20160323,199]
[20160322,201]
[20160321,201]
[20160318,195]
[20160317,187]
[20160316,183]
[20160315,187]
[20160314,196]
[20160311,195]
[20160310,191]
[20160309,186]
[20160308,179]
[20160307,177]
[20160304,172]
[20160303,170]
[20160302,168]
[20160301,165]
[20160229,160]
[20160226,163]
[20160225,164]
[20160224,163]
[20160223,162]
[20160222,158]
[20160219,154]
[20160218,150]
[20160217,150]
[20160216,150]
[20160215,150]
[20160205,150]
[20160204,147]
[20160203,144]
[20160202,143]
[20160201,143]
[20160129,140]
[20160128,142]
[20160127,141]
[20160126,139]
[20160125,139]
[20160122,141]
[20160121,138]
[20160120,142]
[20160119,141]
[20160118,138]
[20160115,135]
[20160114,132]
[20160113,133]
[20160112,134]
[20160111,137]
[20160108,141]
[20160107,141]
[20160106,143]
[20160105,142]
[20160104,142]
[20151231,143]
[20151230,141]
[20151229,137]
[20151228,135]
[20151225,134]
[20151224,134]
[20151223,135]
[20151222,136]
[20151221,134]
[20151218,131]
[20151217,129]
[20151216,128]
[20151215,130]
[20151214,127]
[20151211,125]
[20151210,126]
[20151209,126]
[20151208,129]
[20151207,128]
[20151204,127]
[20151203,130]
[20151202,130]
[20151201,129]
[20151130,133]
[20151127,135]
[20151126,138]
[20151125,134]
[20151124,132]
[20151123,132]
[20151120,132]
[20151119,133]
[20151118,134]
[20151117,137]
[20151116,139]
[20151113,138]
[20151112,137]
[20151111,137]
[20151110,137]
[20151109,138]
[20151106,137]
[20151105,139]
[20151104,138]
[20151103,142]
[20151102,143]
[20151030,142]
[20151029,141]
[20151028,144]
[20151027,144]
[20151026,146]
[20151023,145]
[20151022,145]
[20151021,146]
[20151020,147]
[20151019,145]
[20151016,148]
[20151015,148]
[20151014,149]
[20151013,150]
[20151012,154]
[20151009,151]
[20151008,145]
[20150930,145]
[20150929,146]
