[20210830,5137]
[20200909,6231]
[20200908,6187]
[20200907,6195]
[20200904,6198]
[20200903,6463]
[20200902,6623]
[20200901,6519]
[20200831,6389]
[20200828,6330]
[20200827,6175]
[20200826,6088]
[20200825,6014]
[20200824,6318]
[20200821,6345]
[20200820,6485]
[20200819,6703]
[20200818,6474]
[20200817,6302]
[20200814,6381]
[20200813,6394]
[20200812,6782]
[20200811,6919]
[20200810,6831]
[20200807,6709]
[20200806,6523]
[20200805,6187]
[20200804,5927]
[20200803,5933]
[20200731,5926]
[20200730,5968]
[20200729,5963]
[20200728,6033]
[20200727,5776]
[20200724,5672]
[20200723,5257]
[20200722,5100]
[20200721,4882]
[20200720,4741]
[20200717,4777]
[20200716,4794]
[20200715,4771]
[20200714,4786]
[20200713,4671]
[20200710,4714]
[20200709,4648]
[20200708,4595]
[20200707,4560]
[20200706,4553]
[20200703,4554]
[20200702,4610]
[20200701,4568]
[20200630,4512]
[20200629,4529]
[20200624,4499]
[20200623,4535]
[20200622,4491]
[20200619,4440]
[20200618,4429]
[20200617,4393]
[20200616,4392]
[20200615,4456]
[20200612,4523]
[20200611,4499]
[20200610,4471]
[20200609,4481]
[20200608,4536]
[20200605,4467]
[20200604,4561]
[20200603,4652]
[20200602,4701]
[20200601,4624]
[20200530,4320]
[20200529,4312]
[20200528,4266]
[20200527,4288]
[20200526,4220]
[20200525,4162]
[20200522,4211]
[20200521,4336]
[20200520,4257]
[20200519,4254]
[20200518,4076]
[20200515,3925]
[20200514,3829]
[20200513,3811]
[20200512,3825]
[20200511,3831]
[20200508,3741]
[20200507,3712]
[20200506,3675]
[20200430,3609]
[20200429,3555]
[20200428,3614]
[20200427,3661]
[20200424,3650]
[20200423,3519]
[20200422,3635]
[20200421,3626]
[20200420,3633]
[20200417,3718]
[20200416,3681]
[20200415,3720]
[20200414,3692]
[20200413,3672]
[20200410,3722]
[20200409,3712]
[20200408,3804]
[20200407,3574]
[20200403,3514]
[20200402,3466]
[20200401,3452]
[20200331,3392]
[20200330,3583]
[20200327,3546]
[20200326,3557]
[20200325,3347]
[20200324,3140]
[20200323,3137]
[20200320,3021]
[20200319,3005]
[20200318,3209]
[20200317,3582]
[20200316,3811]
[20200313,4042]
[20200312,4111]
[20200311,4111]
[20200310,4047]
[20200309,4198]
[20200306,4168]
[20200305,4178]
[20200304,4092]
[20200303,4124]
[20200302,4092]
[20200228,4313]
[20200227,4341]
[20200226,4393]
[20200225,4474]
[20200224,4466]
[20200221,4402]
[20200220,4382]
[20200219,4292]
[20200218,4286]
[20200217,4239]
[20200214,4217]
[20200213,4189]
[20200212,4253]
[20200211,4247]
[20200210,4250]
[20200207,4234]
[20200206,4250]
[20200205,4257]
[20200204,4270]
[20200203,4294]
[20200123,4302]
[20200122,4379]
[20200121,4359]
[20200120,4350]
[20200117,4329]
[20200116,4326]
[20200115,4301]
[20200114,4358]
[20200113,4360]
[20200110,4362]
[20200109,4538]
[20200108,4542]
[20200107,4526]
[20200106,4507]
[20200103,4432]
[20200102,4430]
[20191231,4411]
[20191230,4377]
[20191227,4405]
[20191226,4388]
[20191225,4341]
[20191224,4300]
[20191223,4234]
[20191220,4187]
[20191219,4200]
[20191218,4195]
[20191217,4193]
[20191216,4142]
[20191213,4177]
[20191212,4143]
[20191211,4118]
[20191210,4121]
[20191209,4188]
[20191206,4212]
[20191205,4288]
[20191204,4216]
[20191203,4162]
[20191202,4166]
[20191129,4171]
[20191128,4184]
[20191127,4166]
[20191126,4142]
[20191125,4198]
[20191122,4198]
[20191121,4203]
[20191120,4218]
[20191119,4189]
[20191118,4154]
[20191115,4187]
[20191114,4184]
[20191113,4140]
[20191112,4150]
[20191111,4188]
[20191108,4336]
[20191107,4325]
[20191106,4445]
[20191105,4474]
[20191104,4484]
[20191101,4439]
[20191031,4434]
[20191030,4426]
[20191029,4490]
[20191028,4482]
[20191025,4429]
[20191024,4385]
[20191023,4377]
[20191022,4416]
[20191021,4388]
[20191018,4355]
[20191017,4314]
[20191016,4387]
[20191015,4380]
[20191014,4414]
[20191011,4435]
[20191010,4492]
[20191009,4393]
[20191008,4353]
[20190930,4393]
[20190927,4499]
[20190926,4639]
[20190925,4646]
[20190924,4616]
[20190923,4552]
[20190920,4441]
[20190919,4477]
[20190918,4464]
[20190917,4473]
[20190916,4553]
[20190912,4551]
[20190911,4512]
[20190910,4534]
[20190909,4621]
[20190906,4894]
[20190905,4869]
[20190904,4778]
[20190903,4636]
[20190902,4640]
[20190830,4723]
[20190829,4651]
[20190828,4560]
[20190827,4525]
[20190826,4402]
[20190823,4287]
[20190822,4274]
[20190821,4273]
[20190820,4269]
[20190819,4308]
[20190816,4303]
[20190815,4234]
[20190814,4386]
[20190813,4307]
[20190812,4259]
[20190809,4299]
[20190808,4188]
[20190807,4168]
[20190806,4133]
[20190805,4082]
[20190802,3980]
[20190801,4038]
[20190731,4047]
[20190730,4029]
[20190729,4032]
[20190726,4043]
[20190725,4045]
[20190724,4010]
[20190723,4013]
[20190722,4026]
[20190719,3979]
[20190718,3913]
[20190717,3829]
[20190716,3770]
[20190715,3747]
[20190712,3755]
[20190711,3720]
[20190710,3726]
[20190709,3730]
[20190708,3756]
[20190705,3756]
[20190704,3781]
[20190703,3786]
[20190702,3716]
[20190701,3751]
[20190628,3760]
[20190627,3763]
[20190626,3807]
[20190625,3804]
[20190624,3774]
[20190621,3798]
[20190620,3756]
[20190619,3709]
[20190618,3699]
[20190617,3738]
[20190614,3725]
[20190613,3702]
[20190612,3681]
[20190611,3691]
[20190610,3703]
[20190606,3683]
[20190605,3692]
[20190604,3644]
[20190603,3643]
[20190531,3618]
[20190530,3620]
[20190529,3637]
[20190528,3646]
[20190527,3647]
[20190524,3632]
[20190523,3620]
[20190522,3622]
[20190521,3618]
[20190520,3639]
[20190517,3682]
[20190516,3672]
[20190515,3690]
[20190514,3669]
[20190513,3652]
[20190510,3668]
[20190509,3667]
[20190508,3671]
[20190507,3659]
[20190506,3659]
[20190430,3667]
[20190429,3672]
[20190426,3657]
[20190425,3632]
[20190424,3649]
[20190423,3673]
[20190422,3664]
[20190419,3648]
[20190418,3657]
[20190417,3661]
[20190416,3655]
[20190415,3666]
[20190412,3707]
[20190411,3716]
[20190410,3720]
[20190409,3707]
[20190408,3702]
[20190404,3700]
[20190403,3695]
[20190402,3673]
[20190401,3651]
[20190329,3717]
[20190328,3742]
[20190327,3759]
[20190326,3763]
[20190325,3771]
[20190322,3779]
[20190321,3753]
[20190320,3741]
[20190319,3727]
[20190318,3725]
[20190315,3718]
[20190314,3745]
[20190313,3743]
[20190312,3732]
[20190311,3723]
[20190308,3681]
[20190307,3703]
[20190306,3673]
[20190305,3698]
[20190304,3785]
[20190301,3802]
[20190228,3835]
[20190227,3852]
[20190226,3868]
[20190225,3861]
[20190222,3868]
[20190221,3888]
[20190220,3886]
[20190219,3879]
[20190218,3854]
[20190215,3841]
[20190214,3863]
[20190213,3868]
[20190212,3866]
[20190211,3887]
[20190201,3877]
[20190131,3882]
[20190130,3865]
[20190129,3858]
[20190128,3824]
[20190125,3789]
[20190124,3798]
[20190123,3775]
[20190122,3800]
[20190121,3842]
[20190118,3837]
[20190117,3854]
[20190116,3844]
[20190115,3847]
[20190114,3861]
[20190111,3884]
[20190110,3891]
[20190109,3883]
[20190108,3908]
[20190107,3909]
[20190104,3915]
[20190103,3862]
[20190102,3838]
[20181228,3785]
[20181227,3771]
[20181226,3736]
[20181225,3726]
[20181224,3721]
[20181221,3700]
[20181220,3723]
[20181219,3702]
[20181218,3690]
[20181217,3698]
[20181214,3713]
[20181213,3702]
[20181212,3699]
[20181211,3710]
[20181210,3688]
[20181207,3666]
[20181206,3659]
[20181205,3663]
[20181204,3661]
[20181203,3653]
[20181130,3652]
[20181129,3639]
[20181128,3626]
[20181127,3649]
[20181126,3662]
[20181123,3681]
[20181122,3662]
[20181121,3661]
[20181120,3664]
[20181119,3658]
[20181116,3646]
[20181115,3625]
[20181114,3620]
[20181113,3634]
[20181112,3675]
[20181109,3699]
[20181108,3702]
[20181107,3719]
[20181106,3720]
[20181105,3731]
[20181102,3688]
[20181101,3682]
[20181031,3703]
[20181030,3736]
[20181029,3754]
[20181026,3768]
[20181025,3770]
[20181024,3726]
[20181023,3717]
[20181022,3720]
[20181019,3697]
[20181018,3717]
[20181017,3719]
[20181016,3726]
[20181015,3695]
[20181012,3661]
[20181011,3671]
[20181010,3673]
[20181009,3685]
[20181008,3624]
[20180928,3661]
[20180927,3672]
[20180926,3649]
[20180925,3656]
[20180921,3635]
[20180920,3592]
[20180919,3568]
[20180918,3560]
[20180917,3581]
[20180914,3575]
[20180913,3571]
[20180912,3578]
[20180911,3559]
[20180910,3567]
[20180907,3563]
[20180906,3553]
[20180905,3601]
[20180904,3637]
[20180903,3671]
[20180831,3684]
[20180830,3685]
[20180829,3711]
[20180828,3706]
[20180827,3693]
[20180824,3678]
[20180823,3699]
[20180822,3711]
[20180821,3710]
[20180820,3696]
[20180817,3698]
[20180816,3777]
[20180815,3799]
[20180814,3839]
[20180813,3841]
[20180810,3847]
[20180809,3846]
[20180808,3857]
[20180807,3857]
[20180806,3849]
[20180803,3851]
[20180802,3858]
[20180801,3863]
[20180731,3852]
[20180730,3849]
[20180727,3865]
[20180726,3861]
[20180725,3843]
[20180724,3850]
[20180723,3835]
[20180720,3828]
[20180719,3823]
[20180718,3877]
[20180717,3887]
[20180716,3894]
[20180713,3892]
[20180712,3902]
[20180711,3911]
[20180710,3921]
[20180709,3913]
[20180706,3913]
[20180705,3920]
[20180704,3907]
[20180703,3909]
[20180702,3911]
[20180629,3905]
[20180628,3917]
[20180627,3923]
[20180626,3913]
[20180625,3922]
[20180622,3892]
[20180621,3891]
[20180620,3900]
[20180619,4033]
[20180615,4029]
[20180614,3973]
[20180613,3973]
[20180612,3968]
[20180611,3922]
[20180608,3925]
[20180607,3911]
[20180606,3901]
[20180605,3901]
[20180604,3912]
[20180601,3923]
[20180531,3897]
[20180530,3892]
[20180529,3897]
[20180528,3917]
[20180525,3903]
[20180524,3912]
[20180523,3896]
[20180522,3877]
[20180521,3895]
[20180518,3879]
[20180517,3892]
[20180516,3905]
[20180515,3943]
[20180514,3950]
[20180511,3930]
[20180510,3917]
[20180509,3926]
[20180508,3921]
[20180507,3913]
[20180504,3907]
[20180503,3894]
[20180502,3931]
[20180427,3935]
[20180426,3944]
[20180425,3955]
[20180424,4004]
[20180423,4020]
[20180420,4035]
[20180419,3968]
[20180418,3949]
[20180417,3920]
[20180416,3914]
[20180413,3928]
[20180412,3931]
[20180411,3902]
[20180410,3899]
[20180409,3903]
[20180404,3915]
[20180403,3893]
[20180402,3887]
[20180330,3873]
[20180329,3920]
[20180328,3962]
[20180327,3948]
[20180326,3957]
[20180323,3945]
[20180322,3933]
[20180321,3910]
[20180320,3898]
[20180319,3931]
[20180316,3951]
[20180315,3960]
[20180314,3945]
[20180313,3953]
[20180312,3969]
[20180309,3971]
[20180308,3979]
[20180307,3963]
[20180306,3965]
[20180305,3956]
[20180302,3954]
[20180301,3951]
[20180228,3989]
[20180227,3996]
[20180226,3980]
[20180223,3951]
[20180222,3988]
[20180214,3980]
[20180213,3973]
[20180212,3949]
[20180209,3960]
[20180208,3998]
[20180207,4037]
[20180206,4027]
[20180205,4098]
[20180202,4107]
[20180201,4110]
[20180131,4117]
[20180130,4154]
[20180129,4174]
[20180126,4200]
[20180125,4148]
[20180124,4125]
[20180123,4120]
[20180122,4113]
[20180119,4131]
[20180118,4157]
[20180117,4189]
[20180116,4211]
[20180115,4194]
[20180112,4163]
[20180111,4153]
[20180110,4179]
[20180109,4173]
[20180108,4179]
[20180105,4169]
[20180104,4175]
[20180103,4190]
[20180102,4167]
[20171229,4173]
[20171228,4154]
[20171227,4126]
[20171226,4119]
[20171225,4099]
[20171222,4077]
[20171221,4075]
[20171220,4082]
[20171219,4074]
[20171218,4055]
[20171215,4072]
[20171214,4041]
[20171213,4002]
[20171212,4015]
[20171211,3991]
[20171208,4025]
[20171207,4072]
[20171206,4117]
[20171205,4130]
[20171204,4150]
[20171201,4167]
[20171130,4241]
[20171129,4275]
[20171128,4278]
[20171127,4281]
[20171124,4277]
[20171123,4275]
[20171122,4278]
[20171121,4299]
[20171120,4301]
[20171117,4273]
[20171116,4275]
[20171115,4279]
[20171114,4273]
[20171113,4289]
[20171110,4294]
[20171109,4282]
[20171108,4295]
[20171107,4283]
[20171106,4287]
[20171103,4287]
[20171102,4263]
[20171101,4252]
[20171031,4244]
[20171030,4250]
[20171027,4284]
[20171026,4275]
[20171025,4297]
[20171024,4288]
[20171023,4311]
[20171020,4304]
[20171019,4309]
[20171018,4318]
[20171017,4347]
[20171016,4323]
[20171013,4308]
[20171012,4296]
[20171011,4308]
[20171010,4300]
[20171009,4284]
[20170929,4263]
[20170928,4286]
[20170927,4327]
[20170926,4296]
[20170925,4269]
[20170922,4276]
[20170921,4335]
[20170920,4326]
[20170919,4382]
[20170918,4394]
[20170915,4385]
[20170914,4402]
[20170913,4404]
[20170912,4411]
[20170911,4477]
[20170908,4455]
[20170907,4479]
[20170906,4482]
[20170905,4486]
[20170904,4440]
[20170901,4410]
[20170831,4414]
[20170830,4447]
[20170829,4407]
[20170828,4373]
[20170825,4383]
[20170824,4381]
[20170823,4381]
[20170822,4390]
[20170821,4399]
[20170818,4422]
[20170817,4374]
[20170816,4365]
[20170815,4434]
[20170814,4430]
[20170811,4386]
[20170810,4296]
[20170809,4217]
[20170808,4228]
[20170807,4321]
[20170804,4299]
[20170803,4332]
[20170802,4336]
[20170801,4326]
[20170731,4313]
[20170728,4322]
[20170727,4293]
[20170726,4300]
[20170725,4287]
[20170724,4289]
[20170721,4267]
[20170720,4264]
[20170719,4252]
[20170718,4245]
[20170717,4164]
[20170714,4218]
[20170713,4182]
[20170712,4152]
[20170711,4057]
[20170710,4265]
[20170707,4287]
[20170706,4313]
[20170705,4312]
[20170704,4426]
[20170703,4432]
[20170630,4480]
[20170629,4479]
[20170628,4463]
[20170627,4471]
[20170626,4479]
[20170623,4465]
[20170622,4453]
[20170621,4444]
[20170620,4435]
[20170619,4460]
[20170616,4469]
[20170615,4475]
[20170614,4461]
[20170613,4485]
[20170612,4528]
[20170609,4597]
[20170608,4606]
[20170607,4600]
[20170606,4574]
[20170605,4518]
[20170602,4521]
[20170601,4532]
[20170531,4558]
[20170526,4558]
[20170525,4536]
[20170524,4566]
[20170523,4543]
[20170522,4524]
[20170519,4532]
[20170518,4547]
[20170517,4540]
[20170516,4511]
[20170515,4486]
[20170512,4455]
[20170511,4415]
[20170510,4438]
[20170509,4461]
[20170508,4441]
[20170505,4486]
[20170504,4575]
[20170503,4578]
[20170502,4660]
[20170428,4665]
[20170427,4671]
[20170426,4706]
[20170425,4703]
[20170424,4719]
[20170421,4763]
[20170420,4760]
[20170419,4806]
[20170418,4846]
[20170417,4863]
[20170414,4828]
[20170413,4806]
[20170412,4763]
[20170411,4711]
[20170410,4828]
[20170407,4813]
[20170406,4773]
[20170405,4754]
[20170331,4769]
[20170330,4763]
[20170329,4764]
[20170328,4761]
[20170327,4725]
[20170324,4724]
[20170323,4734]
[20170322,4713]
[20170321,4711]
[20170320,4699]
[20170317,4706]
[20170316,4660]
[20170315,4584]
[20170314,4611]
[20170313,4586]
[20170310,4610]
[20170309,4677]
[20170308,4723]
[20170307,4727]
[20170306,4740]
[20170303,4870]
[20170302,4860]
[20170301,4884]
[20170228,4909]
[20170227,4845]
[20170224,4815]
[20170223,4802]
[20170222,4802]
[20170221,4790]
[20170220,4796]
[20170217,4793]
[20170216,4797]
[20170215,4798]
[20170214,4794]
[20170213,4759]
[20170210,4730]
[20170209,4727]
[20170208,4723]
[20170207,4705]
[20170206,4673]
[20170203,4563]
[20170126,4619]
[20170125,4665]
[20170124,4679]
[20170123,4658]
[20170120,4652]
[20170119,4692]
[20170118,4697]
[20170117,4702]
[20170116,4667]
[20170113,4703]
[20170112,4716]
[20170111,4695]
[20170110,4661]
[20170109,4619]
[20170106,4686]
[20170105,4677]
[20170104,4661]
[20170103,4671]
[20161230,4659]
[20161229,4613]
[20161228,4576]
[20161227,4542]
[20161226,4528]
[20161223,4543]
[20161222,4579]
[20161221,4591]
[20161220,4666]
[20161219,4657]
[20161216,4794]
[20161215,4841]
[20161214,4845]
[20161213,4826]
[20161212,4805]
[20161209,4815]
[20161208,4786]
[20161207,4728]
[20161206,4721]
[20161205,4740]
[20161202,4709]
[20161201,4707]
[20161130,4738]
[20161129,4774]
[20161128,4727]
[20161125,4688]
[20161124,4715]
[20161123,4724]
[20161122,4714]
[20161121,4657]
[20161118,4693]
[20161117,4717]
[20161116,4717]
[20161115,4693]
[20161114,5016]
[20161111,5021]
[20161110,4981]
[20161109,4950]
[20161108,4816]
[20161107,4801]
[20161104,4884]
[20161103,4900]
[20161102,4811]
[20161101,4779]
[20161031,4754]
[20161028,4744]
[20161027,4752]
[20161026,4754]
[20161025,4712]
[20161024,4683]
[20161021,4724]
[20161020,4702]
[20161019,4713]
[20161018,4681]
[20161017,4653]
[20161014,4664]
[20161013,4660]
[20161012,4691]
[20161011,4662]
[20161010,5004]
[20160930,5008]
[20160929,4989]
[20160928,5068]
[20160927,5086]
[20160926,5137]
[20160923,5127]
[20160922,5082]
[20160921,5047]
[20160920,5006]
[20160919,5024]
[20160914,5003]
[20160913,4996]
[20160912,5086]
[20160909,5158]
[20160908,5163]
[20160907,5124]
[20160906,5045]
[20160905,4922]
[20160902,4910]
[20160901,4871]
[20160831,4861]
[20160830,4829]
[20160829,4874]
[20160826,4842]
[20160825,4921]
[20160824,4947]
[20160823,4911]
[20160822,5107]
[20160819,5120]
[20160818,5111]
[20160817,5154]
[20160816,5139]
[20160815,5165]
[20160812,5182]
[20160811,5218]
[20160810,5156]
[20160809,5078]
[20160808,5256]
[20160805,5201]
[20160804,5341]
[20160803,5294]
[20160802,5289]
[20160801,5217]
[20160729,5260]
[20160728,5156]
[20160727,5062]
[20160726,5042]
[20160725,5064]
[20160722,5065]
[20160721,5094]
[20160720,5133]
[20160719,5141]
[20160718,5221]
[20160715,5263]
[20160714,5296]
[20160713,5281]
[20160712,5275]
[20160711,5227]
[20160708,5208]
[20160707,5276]
[20160706,5287]
[20160705,5160]
[20160704,5031]
[20160701,4851]
[20160630,4739]
[20160629,4654]
[20160628,4588]
[20160627,4561]
[20160624,4529]
[20160623,4461]
[20160622,4504]
[20160621,4506]
[20160620,4488]
[20160617,4598]
[20160616,4556]
[20160615,4499]
[20160614,4496]
[20160613,4340]
[20160608,4325]
[20160607,4287]
[20160606,4213]
[20160603,4203]
[20160602,4198]
[20160601,4194]
[20160531,4178]
[20160530,4241]
[20160527,4282]
[20160526,4257]
[20160525,4238]
[20160524,4267]
[20160523,4298]
[20160520,4332]
[20160519,4428]
[20160518,4477]
[20160517,4481]
[20160516,4473]
[20160513,4470]
[20160512,4446]
[20160511,4435]
[20160510,4475]
[20160509,4480]
[20160506,4517]
[20160505,4500]
[20160504,4588]
[20160503,4599]
[20160429,4578]
[20160428,4533]
[20160427,4468]
[20160426,4437]
[20160425,4444]
[20160422,4573]
[20160421,4504]
[20160420,4362]
[20160419,4275]
[20160418,4218]
[20160415,4190]
[20160414,4196]
[20160413,4166]
[20160412,4111]
[20160411,4085]
[20160408,4060]
[20160407,4064]
[20160406,4050]
[20160405,4117]
[20160401,4092]
[20160331,4114]
[20160330,4093]
[20160329,4093]
[20160328,4103]
[20160325,4096]
[20160324,4168]
[20160323,4224]
[20160322,4192]
[20160321,4231]
[20160318,4179]
[20160317,4127]
[20160316,4080]
[20160315,4122]
[20160314,4124]
[20160311,4123]
[20160310,4081]
[20160309,4143]
[20160308,4179]
[20160307,4132]
[20160304,4070]
[20160303,4010]
[20160302,4021]
[20160301,3993]
[20160229,4097]
[20160226,4126]
[20160225,4135]
[20160224,4139]
[20160223,4152]
[20160222,4173]
[20160219,4160]
[20160218,4167]
[20160217,4162]
[20160216,4172]
[20160215,4071]
[20160205,4070]
[20160204,4020]
[20160203,4014]
[20160202,4018]
[20160201,4009]
[20160129,4027]
[20160128,4044]
[20160127,4035]
[20160126,3995]
[20160125,3992]
[20160122,4002]
[20160121,3984]
[20160120,3986]
[20160119,3970]
[20160118,3959]
[20160115,3979]
[20160114,3954]
[20160113,3951]
[20160112,4023]
[20160111,4031]
[20160108,4031]
[20160107,4004]
[20160106,3980]
[20160105,3969]
[20160104,3952]
[20151231,3975]
[20151230,3979]
[20151229,3970]
[20151228,4001]
[20151225,3989]
[20151224,3977]
[20151223,3979]
[20151222,3972]
[20151221,3910]
[20151218,3926]
[20151217,3926]
[20151216,3890]
[20151215,3918]
[20151214,3941]
[20151211,3933]
[20151210,3936]
[20151209,3943]
[20151208,3988]
[20151207,3937]
[20151204,3962]
[20151203,3889]
[20151202,3896]
[20151201,3856]
[20151130,3881]
[20151127,3916]
[20151126,3924]
[20151125,3885]
[20151124,3871]
[20151123,3958]
[20151120,3959]
[20151119,3946]
[20151118,3941]
[20151117,4006]
[20151116,3976]
[20151113,3981]
[20151112,3986]
[20151111,3981]
[20151110,4018]
[20151109,4061]
[20151106,4054]
[20151105,4111]
[20151104,4137]
[20151103,4143]
[20151102,4165]
[20151030,4200]
[20151029,4236]
[20151028,4211]
[20151027,4198]
[20151026,4238]
[20151023,4210]
[20151022,4176]
[20151021,4204]
[20151020,4198]
[20151019,4215]
[20151016,4249]
[20151015,4254]
[20151014,4224]
[20151013,4265]
[20151012,4239]
[20151009,4262]
[20151008,4023]
[20150930,4016]
[20150929,4098]
