[20210830,241850]
[20181116,150850]
[20181115,150275]
[20181114,148646]
[20181113,149333]
[20181112,148117]
[20181109,145880]
[20181108,144422]
[20181107,143687]
[20181106,142912]
[20181105,144110]
[20181102,143690]
[20181101,143072]
[20181031,142993]
[20181030,142993]
[20181029,142993]
[20181026,143186]
[20181025,143378]
[20181024,143398]
[20181023,143398]
[20181022,143398]
[20181019,143398]
[20181018,143398]
[20181017,143398]
[20181016,142961]
[20181015,142945]
[20181012,142945]
[20181011,142420]
[20181010,142453]
[20181009,142328]
[20181008,142366]
[20180928,142366]
[20180927,143610]
[20180926,142794]
[20180925,142794]
[20180921,142112]
[20180920,140978]
[20180919,139922]
[20180918,139866]
[20180917,139662]
[20180914,139853]
[20180913,139802]
[20180912,140872]
[20180911,140390]
[20180910,139558]
[20180907,139867]
[20180906,140758]
[20180905,139842]
[20180904,140848]
[20180903,141806]
[20180831,141878]
[20180830,141597]
[20180829,141985]
[20180828,141546]
[20180827,141282]
[20180824,140499]
[20180823,140780]
[20180822,141066]
[20180821,140529]
[20180820,140611]
[20180817,140579]
[20180816,140907]
[20180815,142578]
[20180814,143019]
[20180813,142931]
[20180810,144681]
[20180809,144543]
[20180808,144339]
[20180807,144116]
[20180806,142699]
[20180803,144421]
[20180802,144534]
[20180801,145551]
[20180731,145217]
[20180730,145119]
[20180727,143283]
[20180726,142977]
[20180725,142482]
[20180724,142250]
[20180723,142781]
[20180720,143151]
[20180719,142390]
[20180718,141803]
[20180717,142399]
[20180716,142768]
[20180713,142371]
[20180712,141060]
[20180711,141457]
[20180710,141650]
[20180709,141410]
[20180706,140354]
[20180705,142162]
[20180704,143118]
[20180703,142694]
[20180702,142602]
[20180629,141662]
[20180628,142615]
[20180627,142907]
[20180626,142627]
[20180625,143469]
[20180622,143173]
[20180621,144087]
[20180620,142911]
[20180619,144804]
[20180615,144720]
[20180614,144784]
[20180613,148976]
[20180612,149283]
[20180611,149371]
[20180608,150502]
[20180607,149890]
[20180606,149172]
[20180605,149472]
[20180604,151969]
[20180601,151625]
[20180531,151831]
[20180530,153653]
[20180529,150200]
[20180528,146161]
[20180525,145549]
[20180524,144932]
[20180523,143939]
[20180522,143618]
[20180521,142995]
[20180518,143331]
[20180517,143183]
[20180516,143835]
[20180515,143489]
[20180514,142974]
[20180511,143850]
[20180510,143176]
[20180509,143550]
[20180508,144856]
[20180507,145129]
[20180504,144964]
[20180503,144818]
[20180502,145074]
[20180427,144843]
[20180426,143987]
[20180425,143634]
[20180424,145600]
[20180423,145779]
[20180420,145645]
[20180419,146407]
[20180418,145166]
[20180417,143974]
[20180416,142859]
[20180413,142914]
[20180412,144214]
[20180411,144506]
[20180410,144511]
[20180409,145039]
[20180404,145294]
[20180403,145883]
[20180402,145054]
[20180330,143119]
[20180329,140478]
[20180328,141765]
[20180327,142353]
[20180326,141934]
[20180323,144540]
[20180322,144130]
[20180321,143633]
[20180320,144738]
[20180319,144518]
[20180316,144746]
[20180315,145054]
[20180314,146057]
[20180313,146888]
[20180312,146958]
[20180309,146216]
[20180308,146499]
[20180307,146468]
[20180306,147489]
[20180305,147817]
[20180302,147197]
[20180301,147940]
[20180228,148622]
[20180227,147815]
[20180226,147324]
[20180223,147532]
[20180222,148698]
[20180214,148367]
[20180213,146555]
[20180212,147057]
[20180209,149241]
[20180208,151004]
[20180207,150759]
[20180206,150227]
[20180205,149104]
[20180202,149307]
[20180201,150077]
[20180131,149811]
[20180130,151247]
[20180129,151276]
[20180126,151417]
[20180125,150736]
[20180124,150643]
[20180123,150277]
[20180122,148865]
[20180119,146968]
[20180118,147385]
[20180117,147666]
[20180116,147686]
[20180115,146485]
[20180112,149646]
[20180111,147876]
[20180110,147333]
[20180109,147365]
[20180108,147928]
[20180105,147682]
[20180104,148028]
[20180103,148541]
[20180102,147813]
[20171229,147138]
[20171228,146096]
[20171227,145887]
[20171226,144948]
[20171225,143962]
[20171222,143430]
[20171221,143722]
[20171220,142677]
[20171219,143315]
[20171218,141447]
[20171215,140106]
[20171214,140826]
[20171213,142792]
[20171212,143119]
[20171211,144927]
[20171208,145722]
[20171207,146619]
[20171206,146127]
[20171205,147488]
[20171204,146733]
[20171201,147460]
[20171130,148240]
[20171129,148868]
[20171128,149069]
[20171127,149181]
[20171124,148403]
[20171123,148622]
[20171122,148953]
[20171121,148571]
[20171120,148811]
[20171117,149065]
[20171116,148919]
[20171115,149988]
[20171114,150647]
[20171113,150231]
[20171110,149274]
[20171109,148009]
[20171108,148596]
[20171107,150161]
[20171106,149789]
[20171103,150525]
[20171102,150431]
[20171101,150309]
[20171031,149567]
[20171030,150328]
[20171027,151265]
[20171026,151107]
[20171025,151026]
[20171024,151300]
[20171023,150535]
[20171020,151156]
[20171019,151590]
[20171018,153223]
[20171017,153978]
[20171016,153411]
[20171013,152621]
[20171012,151797]
[20171011,152675]
[20171010,154344]
[20171009,153161]
[20170929,152453]
[20170928,153306]
[20170927,153447]
[20170926,152332]
[20170925,150390]
[20170922,150618]
[20170921,152076]
[20170920,151102]
[20170919,151228]
[20170918,149325]
[20170915,150199]
[20170914,151333]
[20170913,150955]
[20170912,150888]
[20170911,150561]
[20170908,150673]
[20170907,151447]
[20170906,152555]
[20170905,153604]
[20170904,154232]
[20170901,154303]
[20170831,153759]
[20170830,155076]
[20170829,154371]
[20170828,152858]
[20170825,153505]
[20170824,151813]
[20170823,154203]
[20170822,154275]
[20170821,154504]
[20170818,155283]
[20170817,154162]
[20170816,154166]
[20170815,153999]
[20170814,154704]
[20170811,156584]
[20170810,156696]
[20170809,156288]
[20170808,157167]
[20170807,157839]
[20170804,156949]
[20170803,156301]
[20170802,156549]
[20170801,159344]
[20170731,158683]
[20170728,159399]
[20170727,158087]
[20170726,156519]
[20170725,156055]
[20170724,155390]
[20170721,155556]
[20170720,156800]
[20170719,156350]
[20170718,154686]
[20170717,153533]
[20170714,155125]
[20170713,154634]
[20170712,154069]
[20170711,153016]
[20170710,153504]
[20170707,153486]
[20170706,154148]
[20170705,154606]
[20170704,154882]
[20170703,154848]
[20170630,154394]
[20170629,153516]
[20170628,152860]
[20170627,151848]
[20170626,153540]
[20170623,153783]
[20170622,152962]
[20170621,152216]
[20170620,153514]
[20170619,154795]
[20170616,154539]
[20170615,155468]
[20170614,154456]
[20170613,152830]
[20170612,150872]
[20170609,150551]
[20170608,150420]
[20170607,152801]
[20170606,151273]
[20170605,152508]
[20170602,152565]
[20170601,152306]
[20170531,153830]
[20170526,155136]
[20170525,154166]
[20170524,154031]
[20170523,154230]
[20170522,154693]
[20170519,153016]
[20170518,151853]
[20170517,150749]
[20170516,150171]
[20170515,150958]
[20170512,150948]
[20170511,149809]
[20170510,150528]
[20170509,149071]
[20170508,149206]
[20170505,150693]
[20170504,151095]
[20170503,153850]
[20170502,152868]
[20170428,151778]
[20170427,148639]
[20170426,146802]
[20170425,147201]
[20170424,148970]
[20170421,150606]
[20170420,149846]
[20170419,152088]
[20170418,153002]
[20170417,150806]
[20170414,152332]
[20170413,151190]
[20170412,151117]
[20170411,155178]
[20170410,155910]
[20170407,156694]
[20170406,155032]
[20170405,152547]
[20170331,153591]
[20170330,153522]
[20170329,153001]
[20170328,153326]
[20170327,156395]
[20170324,156676]
[20170323,155978]
[20170322,156638]
[20170321,156977]
[20170320,156784]
[20170317,157324]
[20170316,155969]
[20170315,154970]
[20170314,155145]
[20170313,153412]
[20170310,151134]
[20170309,152565]
[20170308,154302]
[20170307,155035]
[20170306,156010]
[20170303,157806]
[20170302,157106]
[20170301,156043]
[20170228,156697]
[20170227,156498]
[20170224,155250]
[20170223,157877]
[20170222,159197]
[20170221,158854]
[20170220,157522]
[20170217,158878]
[20170216,159116]
[20170215,160473]
[20170214,160385]
[20170213,158356]
[20170210,155783]
[20170209,154963]
[20170208,154477]
[20170207,155554]
[20170206,156356]
[20170203,157130]
[20170126,156379]
[20170125,153532]
[20170124,153474]
[20170123,152285]
[20170120,155540]
[20170119,155722]
[20170118,155142]
[20170117,157635]
[20170116,158242]
[20170113,157531]
[20170112,160814]
[20170111,162596]
[20170110,161422]
[20170109,160422]
[20170106,162536]
[20170105,160535]
[20170104,157724]
[20170103,155604]
[20161230,155161]
[20161229,154534]
[20161228,153324]
[20161227,149190]
[20161226,150693]
[20161223,151395]
[20161222,151710]
[20161221,151385]
[20161220,151558]
[20161219,155953]
[20161216,158401]
[20161215,155765]
[20161214,155454]
[20161213,153060]
[20161212,151600]
[20161209,151696]
[20161208,153492]
[20161207,152415]
[20161206,151242]
[20161205,151062]
[20161202,152809]
[20161201,149011]
[20161130,149790]
[20161129,155938]
[20161128,154233]
[20161125,153573]
[20161124,155768]
[20161123,154661]
[20161122,153157]
[20161121,148244]
[20161118,148348]
[20161117,152066]
[20161116,151114]
[20161115,157185]
[20161114,158402]
[20161111,161183]
[20161110,156377]
[20161109,156169]
[20161108,159099]
[20161107,152623]
[20161104,147644]
[20161103,143687]
[20161102,144381]
[20161101,142701]
[20161031,142388]
[20161028,141044]
[20161027,139967]
[20161026,141750]
[20161025,139891]
[20161024,138626]
[20161021,137681]
[20161020,135500]
[20161019,135237]
[20161018,135176]
[20161017,134378]
[20161014,134658]
[20161013,135502]
[20161012,136479]
[20161011,136460]
[20161010,135115]
[20160930,135137]
[20160929,134981]
[20160928,133404]
[20160927,133810]
[20160926,133603]
[20160923,132689]
[20160922,132291]
[20160921,131252]
[20160920,130094]
[20160919,130719]
[20160914,128964]
[20160913,128801]
[20160912,133485]
[20160909,133691]
[20160908,134489]
[20160907,133933]
[20160906,134694]
[20160905,134865]
[20160902,132910]
[20160901,130653]
[20160831,131039]
[20160830,131551]
[20160829,130743]
[20160826,130129]
[20160825,131771]
[20160824,130606]
[20160823,129423]
[20160822,129521]
[20160819,129167]
[20160818,130030]
[20160817,131112]
[20160816,130590]
[20160815,131951]
[20160812,131634]
[20160811,132217]
[20160810,131459]
[20160809,130098]
[20160808,128454]
[20160805,126718]
[20160804,126751]
[20160803,127909]
[20160802,127244]
[20160801,127457]
[20160729,128820]
[20160728,128182]
[20160727,127318]
[20160726,124719]
[20160725,125126]
[20160722,125979]
[20160721,125870]
[20160720,124471]
[20160719,124104]
[20160718,126830]
[20160715,124884]
[20160714,126327]
[20160713,126348]
[20160712,124588]
[20160711,123387]
[20160708,124128]
[20160707,125302]
[20160706,127716]
[20160705,129643]
[20160704,125810]
[20160701,122531]
[20160630,118423]
[20160629,119369]
[20160628,119770]
[20160627,118408]
[20160624,118167]
[20160623,118454]
[20160622,117821]
[20160621,119214]
[20160620,119594]
[20160617,118538]
[20160616,118830]
[20160615,118752]
[20160614,118414]
[20160613,117019]
[20160608,116234]
[20160607,115853]
[20160606,114705]
[20160603,114693]
[20160602,113723]
[20160601,115348]
[20160531,115146]
[20160530,114852]
[20160527,114034]
[20160526,111995]
[20160525,112014]
[20160524,113070]
[20160523,113755]
[20160520,113483]
[20160519,113705]
[20160518,114856]
[20160517,114683]
[20160516,114306]
[20160513,117586]
[20160512,116389]
[20160511,115671]
[20160510,117364]
[20160509,118824]
[20160506,120042]
[20160505,119686]
[20160504,119665]
[20160503,118208]
[20160429,117461]
[20160428,116717]
[20160427,116898]
[20160426,118123]
[20160425,119941]
[20160422,123330]
[20160421,120983]
[20160420,120831]
[20160419,119768]
[20160418,120436]
[20160415,121124]
[20160414,120898]
[20160413,119187]
[20160412,117823]
[20160411,117211]
[20160408,115659]
[20160407,115077]
[20160406,114355]
[20160405,114414]
[20160401,113237]
[20160331,113462]
[20160330,117000]
[20160329,117750]
[20160328,120843]
[20160325,119655]
[20160324,118064]
[20160323,118168]
[20160322,118251]
[20160321,121735]
[20160318,120617]
[20160317,118602]
[20160316,118023]
[20160315,118643]
[20160314,118780]
[20160311,118305]
[20160310,119918]
[20160309,123663]
[20160308,123753]
[20160307,122155]
[20160304,119560]
[20160303,115110]
[20160302,112404]
[20160301,111919]
[20160229,112597]
[20160226,113626]
[20160225,113540]
[20160224,113946]
[20160223,112525]
[20160222,110000]
[20160219,107283]
[20160218,106680]
[20160217,107004]
[20160216,107798]
[20160215,108220]
[20160205,107628]
[20160204,106795]
[20160203,106833]
[20160202,106207]
[20160201,106034]
[20160129,108166]
[20160128,108314]
[20160127,106628]
[20160126,105436]
[20160125,105737]
[20160122,102746]
[20160121,101901]
[20160120,102075]
[20160119,102609]
[20160118,101427]
[20160115,100852]
[20160114,99973]
[20160113,99668]
[20160112,100267]
[20160111,99941]
[20160108,98660]
[20160107,100234]
[20160106,100350]
[20160105,99431]
[20160104,100831]
[20151231,101258]
[20151230,100783]
[20151229,98815]
[20151228,101018]
[20151225,101137]
[20151224,101467]
[20151223,104050]
[20151222,105864]
[20151221,103258]
[20151218,100300]
[20151217,98077]
[20151216,96361]
[20151215,96140]
[20151214,95197]
[20151211,92782]
[20151210,91304]
[20151209,91350]
[20151208,92739]
[20151207,91132]
[20151204,91491]
[20151203,92650]
[20151202,92669]
[20151201,92283]
[20151130,92530]
[20151127,93208]
[20151126,91848]
[20151125,89736]
[20151124,88673]
[20151123,91667]
[20151120,93494]
[20151119,95425]
[20151118,97712]
[20151117,98132]
[20151116,98036]
[20151113,99785]
[20151112,99785]
[20151111,99785]
[20151110,100642]
[20151109,102280]
[20151106,104666]
[20151105,102139]
[20151104,105620]
[20151103,104057]
[20151102,102550]
[20151030,104343]
[20151029,105468]
[20151028,106571]
[20151027,107609]
[20151026,108172]
[20151023,108156]
[20151022,108702]
[20151021,108702]
[20151020,109891]
[20151019,110086]
[20151016,110086]
[20151015,110086]
[20151014,110627]
[20151013,111055]
[20151012,111627]
[20151009,110091]
[20151008,110906]
[20150930,109953]
[20150929,109953]
