[20210830,8342]
[20200706,3929]
[20200703,3896]
[20200702,3850]
[20200701,3876]
[20200630,3841]
[20200629,3967]
[20200624,3962]
[20200623,3992]
[20200622,3995]
[20200619,3938]
[20200618,3918]
[20200617,3873]
[20200616,3816]
[20200615,3803]
[20200612,3868]
[20200611,3901]
[20200610,3925]
[20200609,3861]
[20200608,3813]
[20200605,3834]
[20200604,3796]
[20200603,3750]
[20200602,3771]
[20200601,3725]
[20200529,3689]
[20200528,3665]
[20200527,3615]
[20200526,3570]
[20200525,3515]
[20200522,3538]
[20200521,3546]
[20200520,3548]
[20200519,3526]
[20200518,3515]
[20200515,3437]
[20200514,3409]
[20200513,3367]
[20200512,3418]
[20200511,3400]
[20200508,3363]
[20200507,3386]
[20200506,3455]
[20200430,3394]
[20200429,3347]
[20200428,3354]
[20200427,3370]
[20200424,3471]
[20200423,3409]
[20200422,3485]
[20200421,3620]
[20200420,3630]
[20200417,3576]
[20200416,3633]
[20200415,3630]
[20200414,3632]
[20200413,3683]
[20200410,3788]
[20200409,3762]
[20200408,3720]
[20200407,3642]
[20200403,3753]
[20200402,3732]
[20200401,3704]
[20200331,3783]
[20200330,3687]
[20200327,3613]
[20200326,3728]
[20200325,3638]
[20200324,3478]
[20200323,3541]
[20200320,3540]
[20200319,3544]
[20200318,3614]
[20200317,3551]
[20200316,3571]
[20200313,3568]
[20200312,3678]
[20200311,3712]
[20200310,3733]
[20200309,3874]
[20200306,3953]
[20200305,3880]
[20200304,3768]
[20200303,3814]
[20200302,3773]
[20200228,3931]
[20200227,3973]
[20200226,4036]
[20200225,4106]
[20200224,4173]
[20200221,4184]
[20200220,4160]
[20200219,4184]
[20200218,4254]
[20200217,4220]
[20200214,4242]
[20200213,4249]
[20200212,4322]
[20200211,4404]
[20200210,4500]
[20200207,4492]
[20200206,4414]
[20200205,4343]
[20200204,4309]
[20200203,4634]
[20200123,4611]
[20200122,4511]
[20200121,4637]
[20200120,4661]
[20200117,4645]
[20200116,4689]
[20200115,4764]
[20200114,4854]
[20200113,4920]
[20200110,4875]
[20200109,4827]
[20200108,4857]
[20200107,4831]
[20200106,4823]
[20200103,4838]
[20200102,4868]
[20191231,4803]
[20191230,4792]
[20191227,4686]
[20191226,4623]
[20191225,4600]
[20191224,4592]
[20191223,4610]
[20191220,4553]
[20191219,4484]
[20191218,4537]
[20191217,4527]
[20191216,4520]
[20191213,4506]
[20191212,4470]
[20191211,4489]
[20191210,4499]
[20191209,4484]
[20191206,4393]
[20191205,4375]
[20191204,4351]
[20191203,4326]
[20191202,4362]
[20191129,4257]
[20191128,4236]
[20191127,4257]
[20191126,4446]
[20191125,4336]
[20191122,4322]
[20191121,4379]
[20191120,4308]
[20191119,4232]
[20191118,4179]
[20191115,4234]
[20191114,4262]
[20191113,4296]
[20191112,4310]
[20191111,4210]
[20191108,4127]
[20191107,4176]
[20191106,4228]
[20191105,4175]
[20191104,4093]
[20191101,4063]
[20191031,4060]
[20191030,4026]
[20191029,4015]
[20191028,3964]
[20191025,3875]
[20191024,3858]
[20191023,3787]
[20191022,3803]
[20191021,3764]
[20191018,3741]
[20191017,3748]
[20191016,3686]
[20191015,3654]
[20191014,3762]
[20191011,3753]
[20191010,3739]
[20191009,3709]
[20191008,3636]
[20190930,3659]
[20190927,3684]
[20190926,3678]
[20190925,3687]
[20190924,3753]
[20190923,3741]
[20190920,3756]
[20190919,3805]
[20190918,3907]
[20190917,3880]
[20190916,3778]
[20190912,3777]
[20190911,3757]
[20190910,3769]
[20190909,3753]
[20190906,3707]
[20190905,3782]
[20190904,3803]
[20190903,3792]
[20190902,3753]
[20190830,3779]
[20190829,3815]
[20190828,3804]
[20190827,3886]
[20190826,3857]
[20190823,3760]
[20190822,3710]
[20190821,3710]
[20190820,3688]
[20190819,3713]
[20190816,3744]
[20190815,3764]
[20190814,3790]
[20190813,3777]
[20190812,3756]
[20190809,3694]
[20190808,3621]
[20190807,3608]
[20190806,3609]
[20190805,3569]
[20190802,3528]
[20190801,3525]
[20190731,3533]
[20190730,3527]
[20190729,3526]
[20190726,3491]
[20190725,3480]
[20190724,3455]
[20190723,3422]
[20190722,3390]
[20190719,3394]
[20190718,3395]
[20190717,3413]
[20190716,3428]
[20190715,3403]
[20190712,3396]
[20190711,3390]
[20190710,3386]
[20190709,3425]
[20190708,3435]
[20190705,3449]
[20190704,3421]
[20190703,3445]
[20190702,3480]
[20190701,3449]
[20190628,3471]
[20190627,3459]
[20190626,3477]
[20190625,3483]
[20190624,3509]
[20190621,3518]
[20190620,3528]
[20190619,3539]
[20190618,3535]
[20190617,3550]
[20190614,3542]
[20190613,3520]
[20190612,3556]
[20190611,3567]
[20190610,3556]
[20190606,3572]
[20190605,3576]
[20190604,3554]
[20190603,3614]
[20190531,3612]
[20190530,3646]
[20190529,3598]
[20190528,3557]
[20190527,3537]
[20190524,3531]
[20190523,3562]
[20190522,3625]
[20190521,3620]
[20190520,3623]
[20190517,3620]
[20190516,3595]
[20190515,3542]
[20190514,3545]
[20190513,3567]
[20190510,3584]
[20190509,3567]
[20190508,3580]
[20190507,3562]
[20190506,3628]
[20190430,3639]
[20190429,3644]
[20190426,3697]
[20190425,3696]
[20190424,3724]
[20190423,3733]
[20190422,3743]
[20190419,3719]
[20190418,3770]
[20190417,3761]
[20190416,3774]
[20190415,3803]
[20190412,3792]
[20190411,3795]
[20190410,3842]
[20190409,3800]
[20190408,3786]
[20190404,3760]
[20190403,3747]
[20190402,3698]
[20190401,3671]
[20190329,3785]
[20190328,3770]
[20190327,3765]
[20190326,3762]
[20190325,3791]
[20190322,3816]
[20190321,3810]
[20190320,3768]
[20190319,3791]
[20190318,3772]
[20190315,3801]
[20190314,3831]
[20190313,3888]
[20190312,3887]
[20190311,3913]
[20190308,3887]
[20190307,3922]
[20190306,3953]
[20190305,3960]
[20190304,3900]
[20190301,3907]
[20190228,3883]
[20190227,3891]
[20190226,3959]
[20190225,3999]
[20190222,3997]
[20190221,4026]
[20190220,4109]
[20190219,4092]
[20190218,4073]
[20190215,4059]
[20190214,4064]
[20190213,4051]
[20190212,4051]
[20190211,4060]
[20190201,4059]
[20190131,4080]
[20190130,4097]
[20190129,4116]
[20190128,4099]
[20190125,4063]
[20190124,4037]
[20190123,4032]
[20190122,4037]
[20190121,4008]
[20190118,3926]
[20190117,3923]
[20190116,3928]
[20190115,3948]
[20190114,3938]
[20190111,3934]
[20190110,3974]
[20190109,3978]
[20190108,3960]
[20190107,3938]
[20190104,3941]
[20190103,3909]
[20190102,3854]
[20181228,3828]
[20181227,3834]
[20181226,3814]
[20181225,3867]
[20181224,3905]
[20181221,3903]
[20181220,3896]
[20181219,3841]
[20181218,3813]
[20181217,3824]
[20181214,3825]
[20181213,3819]
[20181212,3821]
[20181211,3842]
[20181210,3822]
[20181207,3850]
[20181206,3827]
[20181205,3834]
[20181204,3849]
[20181203,3867]
[20181130,3847]
[20181129,3825]
[20181128,3773]
[20181127,3830]
[20181126,3841]
[20181123,3819]
[20181122,3795]
[20181121,3819]
[20181120,3857]
[20181119,3908]
[20181116,3913]
[20181115,3889]
[20181114,3972]
[20181113,3992]
[20181112,4013]
[20181109,4072]
[20181108,4102]
[20181107,4125]
[20181106,4152]
[20181105,4136]
[20181102,4206]
[20181101,4235]
[20181031,4221]
[20181030,4247]
[20181029,4254]
[20181026,4255]
[20181025,4279]
[20181024,4339]
[20181023,4359]
[20181022,4321]
[20181019,4311]
[20181018,4375]
[20181017,4369]
[20181016,4379]
[20181015,4378]
[20181012,4330]
[20181011,4379]
[20181010,4377]
[20181009,4354]
[20181008,4280]
[20180928,4311]
[20180927,4314]
[20180926,4282]
[20180925,4236]
[20180921,4263]
[20180920,4309]
[20180919,4346]
[20180918,4417]
[20180917,4434]
[20180914,4437]
[20180913,4473]
[20180912,4483]
[20180911,4490]
[20180910,4472]
[20180907,4504]
[20180906,4496]
[20180905,4509]
[20180904,4483]
[20180903,4434]
[20180831,4458]
[20180830,4425]
[20180829,4464]
[20180828,4432]
[20180827,4480]
[20180824,4501]
[20180823,4519]
[20180822,4522]
[20180821,4503]
[20180820,4518]
[20180817,4462]
[20180816,4462]
[20180815,4461]
[20180814,4487]
[20180813,4526]
[20180810,4521]
[20180809,4494]
[20180808,4472]
[20180807,4457]
[20180806,4442]
[20180803,4470]
[20180802,4444]
[20180801,4407]
[20180731,4416]
[20180730,4419]
[20180727,4379]
[20180726,4355]
[20180725,4363]
[20180724,4340]
[20180723,4354]
[20180720,4356]
[20180719,4336]
[20180718,4335]
[20180717,4335]
[20180716,4329]
[20180713,4330]
[20180712,4341]
[20180711,4376]
[20180710,4458]
[20180709,4506]
[20180706,4517]
[20180705,4498]
[20180704,4535]
[20180703,4547]
[20180702,4537]
[20180629,4513]
[20180628,4469]
[20180627,4458]
[20180626,4415]
[20180625,4415]
[20180622,4382]
[20180621,4362]
[20180620,4322]
[20180619,4503]
[20180615,4535]
[20180614,4524]
[20180613,4590]
[20180612,4628]
[20180611,4640]
[20180608,4683]
[20180607,4698]
[20180606,4707]
[20180605,4751]
[20180604,4775]
[20180601,4752]
[20180531,4749]
[20180530,4745]
[20180529,4707]
[20180528,4771]
[20180525,4827]
[20180524,4810]
[20180523,4814]
[20180522,4798]
[20180521,4801]
[20180518,4755]
[20180517,4726]
[20180516,4732]
[20180515,4732]
[20180514,4755]
[20180511,4742]
[20180510,4718]
[20180509,4667]
[20180508,4643]
[20180507,4622]
[20180504,4644]
[20180503,4653]
[20180502,4671]
[20180427,4648]
[20180426,4652]
[20180425,4648]
[20180424,4678]
[20180423,4672]
[20180420,4679]
[20180419,4659]
[20180418,4647]
[20180417,4683]
[20180416,4716]
[20180413,4696]
[20180412,4772]
[20180411,4794]
[20180410,4824]
[20180409,4769]
[20180404,4784]
[20180403,4784]
[20180402,4757]
[20180330,4703]
[20180329,4734]
[20180328,4733]
[20180327,4761]
[20180326,4763]
[20180323,4790]
[20180322,4790]
[20180321,4822]
[20180320,4786]
[20180319,4776]
[20180316,4789]
[20180315,4779]
[20180314,4792]
[20180313,4746]
[20180312,4760]
[20180309,4797]
[20180308,4876]
[20180307,4915]
[20180306,4930]
[20180305,4931]
[20180302,4997]
[20180301,4986]
[20180228,4978]
[20180227,4947]
[20180226,4919]
[20180223,4871]
[20180222,4810]
[20180214,4843]
[20180213,4859]
[20180212,4805]
[20180209,4805]
[20180208,4800]
[20180207,4799]
[20180206,4779]
[20180205,4763]
[20180202,4804]
[20180201,4857]
[20180131,4856]
[20180130,4919]
[20180129,4904]
[20180126,4909]
[20180125,4896]
[20180124,4872]
[20180123,4855]
[20180122,4845]
[20180119,4880]
[20180118,4859]
[20180117,4889]
[20180116,4919]
[20180115,4933]
[20180112,4984]
[20180111,4988]
[20180110,5030]
[20180109,4971]
[20180108,5017]
[20180105,5030]
[20180104,4980]
[20180103,4986]
[20180102,4932]
[20171229,4916]
[20171228,4896]
[20171227,4862]
[20171226,4850]
[20171225,4819]
[20171222,4847]
[20171221,4934]
[20171220,4928]
[20171219,4954]
[20171218,4911]
[20171215,4883]
[20171214,4981]
[20171213,4986]
[20171212,5005]
[20171211,5005]
[20171208,5000]
[20171207,5066]
[20171206,5055]
[20171205,5136]
[20171204,5124]
[20171201,5065]
[20171130,5089]
[20171129,5078]
[20171128,5053]
[20171127,5139]
[20171124,5154]
[20171123,5140]
[20171122,5137]
[20171121,5179]
[20171120,5211]
[20171117,5230]
[20171116,5227]
[20171115,5283]
[20171114,5359]
[20171113,5331]
[20171110,5432]
[20171109,5367]
[20171108,5384]
[20171107,5385]
[20171106,5384]
[20171103,5424]
[20171102,5389]
[20171101,5454]
[20171031,5469]
[20171030,5469]
[20171027,5426]
[20171026,5437]
[20171025,5446]
[20171024,5392]
[20171023,5347]
[20171020,5273]
[20171019,5292]
[20171018,5346]
[20171017,5349]
[20171016,5320]
[20171013,5302]
[20171012,5272]
[20171011,5292]
[20171010,5314]
[20171009,5276]
[20170929,5245]
[20170928,5367]
[20170927,5336]
[20170926,5327]
[20170925,5350]
[20170922,5390]
[20170921,5437]
[20170920,5480]
[20170919,5506]
[20170918,5506]
[20170915,5525]
[20170914,5444]
[20170913,5422]
[20170912,5372]
[20170911,5229]
[20170908,5272]
[20170907,5285]
[20170906,5294]
[20170905,5261]
[20170904,5258]
[20170901,5230]
[20170831,5200]
[20170830,5246]
[20170829,5268]
[20170828,5283]
[20170825,5303]
[20170824,5262]
[20170823,5291]
[20170822,5203]
[20170821,5163]
[20170818,5118]
[20170817,5055]
[20170816,5117]
[20170815,5188]
[20170814,5109]
[20170811,5125]
[20170810,5172]
[20170809,5136]
[20170808,5077]
[20170807,5091]
[20170804,5067]
[20170803,5138]
[20170802,5164]
[20170801,5210]
[20170731,5166]
[20170728,5180]
[20170727,5129]
[20170726,5117]
[20170725,5064]
[20170724,5052]
[20170721,5056]
[20170720,5044]
[20170719,4989]
[20170718,5065]
[20170717,5065]
[20170714,5098]
[20170713,5119]
[20170712,5171]
[20170711,5138]
[20170710,5121]
[20170707,5057]
[20170706,5025]
[20170705,4946]
[20170704,4993]
[20170703,5012]
[20170630,4925]
[20170629,4906]
[20170628,4891]
[20170627,4879]
[20170626,4868]
[20170623,4843]
[20170622,4866]
[20170621,4923]
[20170620,5029]
[20170619,4989]
[20170616,4927]
[20170615,4897]
[20170614,4902]
[20170613,4964]
[20170612,4900]
[20170609,4831]
[20170608,4837]
[20170607,4892]
[20170606,4921]
[20170605,4947]
[20170602,4880]
[20170601,4895]
[20170531,5024]
[20170526,5082]
[20170525,5092]
[20170524,5127]
[20170523,5186]
[20170522,5149]
[20170519,5164]
[20170518,5175]
[20170517,5133]
[20170516,5109]
[20170515,5160]
[20170512,5154]
[20170511,5059]
[20170510,5029]
[20170509,5013]
[20170508,4916]
[20170505,4877]
[20170504,4892]
[20170503,4908]
[20170502,4870]
[20170428,4848]
[20170427,4811]
[20170426,4766]
[20170425,4848]
[20170424,4835]
[20170421,4814]
[20170420,4812]
[20170419,4840]
[20170418,4899]
[20170417,4903]
[20170414,4913]
[20170413,4870]
[20170412,4893]
[20170411,4889]
[20170410,4968]
[20170407,5063]
[20170406,5052]
[20170405,5024]
[20170331,5025]
[20170330,5085]
[20170329,5076]
[20170328,5063]
[20170327,5154]
[20170324,5191]
[20170323,5274]
[20170322,5267]
[20170321,5278]
[20170320,5247]
[20170317,5255]
[20170316,5188]
[20170315,5141]
[20170314,5182]
[20170313,5152]
[20170310,5229]
[20170309,5172]
[20170308,5222]
[20170307,5272]
[20170306,5249]
[20170303,5219]
[20170302,5206]
[20170301,5168]
[20170228,5169]
[20170227,5179]
[20170224,5148]
[20170223,5222]
[20170222,5243]
[20170221,5276]
[20170220,5266]
[20170217,5373]
[20170216,5432]
[20170215,5407]
[20170214,5460]
[20170213,5586]
[20170210,5514]
[20170209,5538]
[20170208,5480]
[20170207,5454]
[20170206,5436]
[20170203,5512]
[20170126,5586]
[20170125,5664]
[20170124,5613]
[20170123,5585]
[20170120,5602]
[20170119,5607]
[20170118,5616]
[20170117,5617]
[20170116,5595]
[20170113,5583]
[20170112,5560]
[20170111,5544]
[20170110,5458]
[20170109,5390]
[20170106,5455]
[20170105,5481]
[20170104,5542]
[20170103,5551]
[20161230,5540]
[20161229,5554]
[20161228,5564]
[20161227,5490]
[20161226,5403]
[20161223,5479]
[20161222,5569]
[20161221,5549]
[20161220,5685]
[20161219,5729]
[20161216,5765]
[20161215,5680]
[20161214,5592]
[20161213,5638]
[20161212,5653]
[20161209,5596]
[20161208,5699]
[20161207,5629]
[20161206,5657]
[20161205,5639]
[20161202,5572]
[20161201,5511]
[20161130,5514]
[20161129,5635]
[20161128,5606]
[20161125,5524]
[20161124,5606]
[20161123,5487]
[20161122,5516]
[20161121,5447]
[20161118,5412]
[20161117,5425]
[20161116,5356]
[20161115,5306]
[20161114,5548]
[20161111,5551]
[20161110,5334]
[20161109,5410]
[20161108,5310]
[20161107,5263]
[20161104,5201]
[20161103,5148]
[20161102,5176]
[20161101,5255]
[20161031,5320]
[20161028,5241]
[20161027,5348]
[20161026,5279]
[20161025,5234]
[20161024,5139]
[20161021,5108]
[20161020,5151]
[20161019,5180]
[20161018,5060]
[20161017,4955]
[20161014,4799]
[20161013,4842]
[20161012,4885]
[20161011,4841]
[20161010,4859]
[20160930,4925]
[20160929,5012]
[20160928,5080]
[20160927,5133]
[20160926,5114]
[20160923,5028]
[20160922,5088]
[20160921,5031]
[20160920,4914]
[20160919,4755]
[20160914,4908]
[20160913,4874]
[20160912,4953]
[20160909,4900]
[20160908,4908]
[20160907,4936]
[20160906,4914]
[20160905,4848]
[20160902,4764]
[20160901,4718]
[20160831,4806]
[20160830,4842]
[20160829,4843]
[20160826,4885]
[20160825,4955]
[20160824,4907]
[20160823,4859]
[20160822,4923]
[20160819,4935]
[20160818,4915]
[20160817,4896]
[20160816,4848]
[20160815,4782]
[20160812,4658]
[20160811,4672]
[20160810,4701]
[20160809,4650]
[20160808,4591]
[20160805,4611]
[20160804,4554]
[20160803,4522]
[20160802,4502]
[20160801,4462]
[20160729,4369]
[20160728,4371]
[20160727,4334]
[20160726,4338]
[20160725,4374]
[20160722,4479]
[20160721,4530]
[20160720,4476]
[20160719,4488]
[20160718,4465]
[20160715,4407]
[20160714,4328]
[20160713,4320]
[20160712,4267]
[20160711,4213]
[20160708,4184]
[20160707,4319]
[20160706,4474]
[20160705,4524]
[20160704,4504]
[20160701,4467]
[20160630,4411]
[20160629,4444]
[20160628,4412]
[20160627,4318]
[20160624,4315]
[20160623,4352]
[20160622,4335]
[20160621,4362]
[20160620,4340]
[20160617,4314]
[20160616,4329]
[20160615,4400]
[20160614,4474]
[20160613,4586]
[20160608,4673]
[20160607,4615]
[20160606,4567]
[20160603,4530]
[20160602,4492]
[20160601,4435]
[20160531,4501]
[20160530,4473]
[20160527,4432]
[20160526,4345]
[20160525,4302]
[20160524,4250]
[20160523,4372]
[20160520,4363]
[20160519,4394]
[20160518,4453]
[20160517,4409]
[20160516,4494]
[20160513,4563]
[20160512,4719]
[20160511,4714]
[20160510,4683]
[20160509,4603]
[20160506,4638]
[20160505,4630]
[20160504,4614]
[20160503,4664]
[20160429,4643]
[20160428,4780]
[20160427,4818]
[20160426,4853]
[20160425,4878]
[20160422,4970]
[20160421,4925]
[20160420,4891]
[20160419,4777]
[20160418,4722]
[20160415,4725]
[20160414,4726]
[20160413,4694]
[20160412,4630]
[20160411,4682]
[20160408,4711]
[20160407,4709]
[20160406,4766]
[20160405,4765]
[20160401,4741]
[20160331,4683]
[20160330,4711]
[20160329,4682]
[20160328,4660]
[20160325,4617]
[20160324,4601]
[20160323,4648]
[20160322,4620]
[20160321,4543]
[20160318,4537]
[20160317,4441]
[20160316,4418]
[20160315,4443]
[20160314,4453]
[20160311,4413]
[20160310,4437]
[20160309,4405]
[20160308,4424]
[20160307,4388]
[20160304,4332]
[20160303,4271]
[20160302,4292]
[20160301,4279]
[20160229,4279]
[20160226,4258]
[20160225,4269]
[20160224,4324]
[20160223,4385]
[20160222,4378]
[20160219,4320]
[20160218,4308]
[20160217,4311]
[20160216,4332]
[20160215,4212]
[20160205,4160]
[20160204,4133]
[20160203,4132]
[20160202,4103]
[20160201,4070]
[20160129,4105]
[20160128,4113]
[20160127,4074]
[20160126,4043]
[20160125,4013]
[20160122,3974]
[20160121,4004]
[20160120,4069]
[20160119,4068]
[20160118,4051]
[20160115,4024]
[20160114,4002]
[20160113,4003]
[20160112,4056]
[20160111,4087]
[20160108,4103]
[20160107,4088]
[20160106,4179]
[20160105,4165]
[20160104,4220]
[20151231,4203]
[20151230,4170]
[20151229,4104]
[20151228,4091]
[20151225,4055]
[20151224,4085]
[20151223,4072]
[20151222,4054]
[20151221,3992]
[20151218,3937]
[20151217,4018]
[20151216,4036]
[20151215,4099]
[20151214,4103]
[20151211,4059]
[20151210,4021]
[20151209,4060]
[20151208,4138]
[20151207,4085]
[20151204,4008]
[20151203,4035]
[20151202,4039]
[20151201,4019]
[20151130,4013]
[20151127,3970]
[20151126,3927]
[20151125,3881]
[20151124,3841]
[20151123,3803]
[20151120,3767]
[20151119,3821]
[20151118,3837]
[20151117,3816]
[20151116,3854]
[20151113,3864]
[20151112,3855]
[20151111,3915]
[20151110,3924]
[20151109,3923]
[20151106,4007]
[20151105,4034]
[20151104,4012]
[20151103,4080]
[20151102,4065]
[20151030,4074]
[20151029,4084]
[20151028,4101]
[20151027,4099]
[20151026,4192]
[20151023,4255]
[20151022,4212]
[20151021,4174]
[20151020,4203]
[20151019,4259]
[20151016,4291]
[20151015,4271]
[20151014,4301]
[20151013,4265]
[20151012,4221]
[20151009,4137]
[20151008,4137]
[20150930,4069]
[20150929,4148]
