[20210830,144879]
[20200810,112951]
[20200807,112797]
[20200806,113155]
[20200805,109776]
[20200804,107796]
[20200803,108512]
[20200731,109331]
[20200730,108575]
[20200729,107671]
[20200728,109194]
[20200727,107361]
[20200724,105228]
[20200723,104810]
[20200722,105169]
[20200721,104013]
[20200720,104491]
[20200717,104404]
[20200716,106699]
[20200715,107157]
[20200714,107417]
[20200713,105355]
[20200710,105810]
[20200709,105633]
[20200708,105337]
[20200707,105221]
[20200706,104343]
[20200703,102747]
[20200702,101185]
[20200701,101419]
[20200630,101098]
[20200629,100517]
[20200624,100111]
[20200623,100603]
[20200622,102718]
[20200619,101911]
[20200618,101937]
[20200617,102141]
[20200616,100282]
[20200615,100235]
[20200612,100419]
[20200611,101640]
[20200610,103222]
[20200609,102488]
[20200608,102302]
[20200605,101170]
[20200604,102006]
[20200603,101766]
[20200602,101770]
[20200601,100677]
[20200530,100147]
[20200529,100756]
[20200528,100298]
[20200527,101012]
[20200526,100888]
[20200525,100121]
[20200522,105007]
[20200521,104010]
[20200520,102115]
[20200519,100632]
[20200518,99655]
[20200515,101239]
[20200514,101164]
[20200513,101015]
[20200512,101564]
[20200511,102287]
[20200508,101893]
[20200507,101779]
[20200506,101014]
[20200430,100148]
[20200429,100582]
[20200428,101627]
[20200427,100338]
[20200424,100331]
[20200423,98540]
[20200422,100538]
[20200421,101659]
[20200420,100082]
[20200417,96373]
[20200416,96908]
[20200415,97155]
[20200414,96107]
[20200413,96936]
[20200410,95548]
[20200409,94967]
[20200408,93798]
[20200407,92280]
[20200403,92560]
[20200402,92181]
[20200401,91479]
[20200331,92828]
[20200330,93145]
[20200327,91415]
[20200326,91613]
[20200325,91303]
[20200324,91634]
[20200323,95687]
[20200320,95403]
[20200319,94394]
[20200318,98476]
[20200317,99041]
[20200316,98613]
[20200313,100576]
[20200312,101915]
[20200311,103798]
[20200310,101159]
[20200309,102657]
[20200306,103034]
[20200305,102881]
[20200304,102473]
[20200303,102214]
[20200302,100179]
[20200228,100778]
[20200227,100714]
[20200226,101863]
[20200225,102090]
[20200224,101561]
[20200221,103356]
[20200220,103089]
[20200219,104370]
[20200218,104425]
[20200217,104041]
[20200214,104813]
[20200213,104590]
[20200212,105321]
[20200211,104831]
[20200210,105343]
[20200207,104565]
[20200206,104591]
[20200205,104759]
[20200204,102768]
[20200203,105660]
[20200123,107659]
[20200122,106917]
[20200121,108214]
[20200120,107744]
[20200117,110449]
[20200116,109437]
[20200115,108719]
[20200114,112365]
[20200113,111738]
[20200110,110768]
[20200109,109869]
[20200108,108666]
[20200107,107865]
[20200106,107021]
[20200103,110436]
[20200102,111336]
[20191231,110968]
[20191230,110046]
[20191227,111536]
[20191226,111322]
[20191225,111932]
[20191224,112824]
[20191223,111730]
[20191220,110322]
[20191219,108464]
[20191218,110436]
[20191217,110170]
[20191216,110125]
[20191213,109419]
[20191212,107826]
[20191211,105912]
[20191210,104142]
[20191209,105255]
[20191206,104277]
[20191205,103290]
[20191204,107440]
[20191203,107284]
[20191202,108385]
[20191129,110704]
[20191128,113198]
[20191127,113292]
[20191126,113198]
[20191125,113061]
[20191122,113035]
[20191121,112334]
[20191120,114224]
[20191119,116745]
[20191118,117323]
[20191115,120635]
[20191114,119974]
[20191113,121032]
[20191112,123685]
[20191111,125332]
[20191108,126346]
[20191107,126589]
[20191106,126107]
[20191105,128640]
[20191104,129505]
[20191101,128825]
[20191031,130035]
[20191030,128909]
[20191029,128951]
[20191028,128894]
[20191025,128627]
[20191024,127609]
[20191023,124740]
[20191022,122167]
[20191021,124994]
[20191018,124938]
[20191017,127836]
[20191016,127413]
[20191015,130901]
[20191014,132708]
[20191011,132690]
[20191010,132184]
[20191009,132496]
[20191008,134422]
[20190930,134900]
[20190927,133842]
[20190926,133870]
[20190925,135491]
[20190924,135616]
[20190923,135136]
[20190920,133585]
[20190919,133736]
[20190918,133186]
[20190917,134416]
[20190916,141423]
[20190912,140653]
[20190911,140757]
[20190910,139587]
[20190909,136452]
[20190906,139599]
[20190905,143137]
[20190904,144123]
[20190903,138634]
[20190902,127841]
[20190830,126136]
[20190829,123301]
[20190828,122714]
[20190827,122093]
[20190826,121825]
[20190823,119980]
[20190822,121602]
[20190821,121871]
[20190820,122976]
[20190819,123128]
[20190816,122428]
[20190815,121117]
[20190814,121364]
[20190813,118726]
[20190812,123118]
[20190809,123248]
[20190808,117706]
[20190807,115730]
[20190806,115179]
[20190805,114225]
[20190802,111691]
[20190801,110356]
[20190731,110527]
[20190730,108669]
[20190729,108567]
[20190726,108402]
[20190725,109438]
[20190724,110326]
[20190723,111000]
[20190722,116205]
[20190719,115462]
[20190718,111317]
[20190717,107338]
[20190716,105602]
[20190715,103081]
[20190712,101553]
[20190711,100468]
[20190710,99468]
[20190709,98254]
[20190708,97183]
[20190705,95758]
[20190704,95107]
[20190703,95144]
[20190702,97305]
[20190701,98726]
[20190628,98702]
[20190627,98015]
[20190626,97052]
[20190625,96184]
[20190624,95606]
[20190621,97256]
[20190620,96427]
[20190619,96358]
[20190618,96237]
[20190617,96655]
[20190614,96590]
[20190613,95586]
[20190612,94328]
[20190611,93789]
[20190610,93059]
[20190606,93480]
[20190605,93844]
[20190604,94253]
[20190603,95357]
[20190531,95453]
[20190530,95925]
[20190529,97674]
[20190528,97841]
[20190527,98048]
[20190524,91924]
[20190523,94765]
[20190522,95367]
[20190521,95355]
[20190520,95277]
[20190517,95107]
[20190516,95067]
[20190515,93706]
[20190514,93587]
[20190513,93696]
[20190510,93216]
[20190509,93541]
[20190508,93745]
[20190507,93155]
[20190506,94924]
[20190430,95539]
[20190429,95363]
[20190426,95193]
[20190425,94555]
[20190424,95469]
[20190423,95520]
[20190422,96742]
[20190419,95959]
[20190418,97729]
[20190417,99142]
[20190416,98671]
[20190415,97714]
[20190412,99469]
[20190411,100565]
[20190410,100288]
[20190409,99540]
[20190408,99825]
[20190404,100605]
[20190403,100094]
[20190402,99818]
[20190401,98091]
[20190329,97050]
[20190328,97649]
[20190327,97481]
[20190326,96251]
[20190325,97310]
[20190322,98924]
[20190321,99573]
[20190320,99372]
[20190319,97937]
[20190318,97560]
[20190315,98439]
[20190314,98502]
[20190313,98996]
[20190312,99095]
[20190311,98977]
[20190308,100699]
[20190307,102246]
[20190306,102481]
[20190305,101750]
[20190304,101509]
[20190301,100273]
[20190228,98550]
[20190227,98613]
[20190226,99546]
[20190225,99428]
[20190222,98569]
[20190221,97668]
[20190220,96591]
[20190219,95425]
[20190218,94758]
[20190215,95716]
[20190214,95390]
[20190213,95854]
[20190212,97128]
[20190211,97362]
[20190201,95331]
[20190131,94686]
[20190130,93498]
[20190129,92000]
[20190128,92142]
[20190125,91537]
[20190124,90808]
[20190123,91138]
[20190122,92352]
[20190121,91801]
[20190118,90604]
[20190117,90464]
[20190116,89733]
[20190115,88569]
[20190114,88769]
[20190111,88364]
[20190110,88233]
[20190109,88072]
[20190108,87639]
[20190107,87259]
[20190104,85693]
[20190103,84590]
[20190102,84821]
[20181228,84863]
[20181227,84970]
[20181226,85799]
[20181225,87115]
[20181224,86764]
[20181221,86756]
[20181220,86203]
[20181219,87171]
[20181218,87674]
[20181217,86751]
[20181214,86239]
[20181213,85631]
[20181212,85913]
[20181211,86163]
[20181210,86286]
[20181207,87133]
[20181206,87751]
[20181205,88468]
[20181204,88274]
[20181203,88896]
[20181130,87066]
[20181129,85958]
[20181128,85334]
[20181127,85825]
[20181126,86542]
[20181123,87264]
[20181122,88747]
[20181121,89880]
[20181120,89894]
[20181119,90915]
[20181116,91729]
[20181115,91106]
[20181114,91616]
[20181113,91507]
[20181112,92732]
[20181109,93770]
[20181108,93473]
[20181107,94764]
[20181106,94308]
[20181105,94952]
[20181102,94277]
[20181101,94128]
[20181031,94828]
[20181030,94941]
[20181029,95666]
[20181026,98216]
[20181025,99205]
[20181024,99589]
[20181023,100405]
[20181022,99866]
[20181019,98803]
[20181018,99182]
[20181017,98989]
[20181016,100083]
[20181015,101601]
[20181012,100425]
[20181011,101859]
[20181010,102095]
[20181009,100357]
[20181008,100379]
[20180928,100110]
[20180927,101452]
[20180926,101666]
[20180925,100703]
[20180921,99738]
[20180920,99207]
[20180919,98188]
[20180918,97983]
[20180917,99697]
[20180914,99804]
[20180913,98832]
[20180912,98290]
[20180911,97993]
[20180910,97700]
[20180907,98481]
[20180906,98552]
[20180905,99109]
[20180904,100897]
[20180903,103037]
[20180831,105765]
[20180830,105689]
[20180829,105677]
[20180828,104528]
[20180827,105610]
[20180824,105345]
[20180823,106498]
[20180822,108246]
[20180821,107784]
[20180820,106845]
[20180817,105681]
[20180816,105502]
[20180815,107406]
[20180814,109546]
[20180813,109290]
[20180810,109770]
[20180809,109560]
[20180808,108876]
[20180807,107684]
[20180806,105569]
[20180803,105946]
[20180802,108540]
[20180801,108623]
[20180731,107307]
[20180730,107544]
[20180727,107553]
[20180726,106252]
[20180725,105461]
[20180724,105878]
[20180723,105301]
[20180720,105169]
[20180719,105165]
[20180718,104628]
[20180717,105681]
[20180716,107912]
[20180713,109424]
[20180712,107473]
[20180711,107227]
[20180710,107371]
[20180709,106495]
[20180706,107439]
[20180705,107834]
[20180704,110840]
[20180703,110429]
[20180702,112493]
[20180629,112333]
[20180628,110799]
[20180627,110208]
[20180626,111510]
[20180625,112256]
[20180622,110825]
[20180621,109930]
[20180620,108716]
[20180619,109345]
[20180615,109273]
[20180614,109588]
[20180613,108883]
[20180612,109397]
[20180611,109251]
[20180608,111351]
[20180607,111903]
[20180606,110981]
[20180605,109981]
[20180604,109295]
[20180601,109167]
[20180531,105387]
[20180530,105346]
[20180529,104414]
[20180528,102998]
[20180525,103036]
[20180524,101711]
[20180523,101434]
[20180522,102063]
[20180521,103234]
[20180518,102095]
[20180517,100986]
[20180516,100966]
[20180515,100034]
[20180514,98475]
[20180511,97231]
[20180510,97341]
[20180509,98417]
[20180508,97888]
[20180507,97781]
[20180504,97973]
[20180503,98133]
[20180502,98179]
[20180427,97830]
[20180426,97980]
[20180425,98422]
[20180424,100333]
[20180423,99576]
[20180420,102753]
[20180419,100590]
[20180418,99714]
[20180417,99195]
[20180416,98595]
[20180413,98503]
[20180412,96760]
[20180411,95882]
[20180410,95590]
[20180409,95360]
[20180404,95757]
[20180403,95381]
[20180402,95859]
[20180330,93845]
[20180329,92315]
[20180328,92715]
[20180327,92564]
[20180326,93558]
[20180323,96553]
[20180322,96814]
[20180321,97676]
[20180320,96951]
[20180319,98522]
[20180316,98659]
[20180315,99718]
[20180314,98644]
[20180313,98806]
[20180312,97740]
[20180309,96164]
[20180308,97500]
[20180307,97702]
[20180306,97047]
[20180305,97555]
[20180302,99987]
[20180301,100140]
[20180228,101180]
[20180227,100794]
[20180226,100206]
[20180223,99159]
[20180222,98805]
[20180214,97250]
[20180213,95840]
[20180212,94330]
[20180209,95661]
[20180208,97492]
[20180207,96108]
[20180206,96815]
[20180205,99784]
[20180202,96624]
[20180201,97939]
[20180131,99063]
[20180130,101082]
[20180129,100514]
[20180126,100034]
[20180125,97416]
[20180124,95355]
[20180123,94492]
[20180122,93473]
[20180119,92715]
[20180118,92805]
[20180117,93776]
[20180116,95784]
[20180115,95471]
[20180112,96927]
[20180111,96017]
[20180110,95588]
[20180109,94607]
[20180108,94298]
[20180105,94985]
[20180104,94463]
[20180103,94870]
[20180102,94636]
[20171229,94780]
[20171228,93686]
[20171227,93686]
[20171226,93182]
[20171225,94551]
[20171222,93636]
[20171221,93624]
[20171220,92755]
[20171219,92490]
[20171218,90165]
[20171215,87810]
[20171214,87757]
[20171213,87452]
[20171212,86713]
[20171211,87047]
[20171208,86013]
[20171207,85907]
[20171206,88437]
[20171205,90146]
[20171204,89159]
[20171201,88965]
[20171130,89375]
[20171129,89901]
[20171128,91834]
[20171127,94498]
[20171124,93132]
[20171123,93422]
[20171122,92559]
[20171121,91651]
[20171120,90909]
[20171117,91698]
[20171116,92695]
[20171115,97149]
[20171114,99105]
[20171113,97545]
[20171110,98048]
[20171109,99091]
[20171108,101218]
[20171107,101503]
[20171106,100699]
[20171103,99758]
[20171102,98302]
[20171101,95708]
[20171031,92326]
[20171030,91681]
[20171027,93904]
[20171026,93914]
[20171025,94936]
[20171024,93944]
[20171023,95896]
[20171020,94466]
[20171019,93289]
[20171018,92249]
[20171017,92493]
[20171016,91143]
[20171013,89965]
[20171012,87815]
[20171011,86185]
[20171010,86330]
[20171009,84382]
[20170929,82979]
[20170928,83514]
[20170927,83788]
[20170926,83466]
[20170925,82523]
[20170922,85858]
[20170921,88163]
[20170920,87477]
[20170919,87072]
[20170918,85919]
[20170915,86903]
[20170914,90534]
[20170913,91715]
[20170912,90315]
[20170911,91178]
[20170908,93310]
[20170907,94209]
[20170906,95019]
[20170905,94658]
[20170904,94201]
[20170901,92647]
[20170831,91890]
[20170830,92320]
[20170829,92817]
[20170828,92655]
[20170825,92247]
[20170824,91682]
[20170823,90850]
[20170822,89457]
[20170821,88193]
[20170818,86235]
[20170817,85046]
[20170816,83984]
[20170815,84724]
[20170814,85064]
[20170811,86746]
[20170810,86492]
[20170809,84958]
[20170808,83487]
[20170807,83729]
[20170804,83034]
[20170803,83316]
[20170802,82187]
[20170801,83101]
[20170731,82928]
[20170728,81997]
[20170727,80998]
[20170726,81898]
[20170725,80319]
[20170724,78642]
[20170721,79029]
[20170720,79978]
[20170719,79369]
[20170718,79541]
[20170717,78093]
[20170714,76536]
[20170713,75982]
[20170712,75487]
[20170711,74278]
[20170710,74758]
[20170707,75312]
[20170706,75421]
[20170705,75540]
[20170704,77418]
[20170703,77310]
[20170630,76920]
[20170629,76652]
[20170628,75787]
[20170627,75493]
[20170626,75756]
[20170623,74782]
[20170622,74289]
[20170621,74881]
[20170620,74687]
[20170619,73727]
[20170616,73742]
[20170615,73377]
[20170614,72903]
[20170613,74073]
[20170612,73530]
[20170609,73315]
[20170608,73590]
[20170607,73624]
[20170606,73237]
[20170605,73018]
[20170602,73267]
[20170601,73255]
[20170531,75200]
[20170526,76052]
[20170525,76416]
[20170524,77768]
[20170523,78057]
[20170522,77167]
[20170519,76279]
[20170518,76971]
[20170517,77156]
[20170516,77488]
[20170515,77127]
[20170512,77292]
[20170511,76480]
[20170510,76621]
[20170509,75817]
[20170508,75715]
[20170505,76385]
[20170504,79587]
[20170503,80158]
[20170502,79471]
[20170428,78820]
[20170427,78090]
[20170426,77866]
[20170425,78875]
[20170424,79747]
[20170421,80074]
[20170420,79272]
[20170419,80428]
[20170418,80903]
[20170417,81097]
[20170414,82117]
[20170413,81885]
[20170412,85260]
[20170411,85207]
[20170410,84921]
[20170407,86598]
[20170406,86182]
[20170405,85578]
[20170331,84176]
[20170330,84298]
[20170329,83204]
[20170328,81961]
[20170327,84045]
[20170324,84640]
[20170323,84199]
[20170322,85952]
[20170321,86259]
[20170320,86373]
[20170317,87309]
[20170316,86893]
[20170315,86072]
[20170314,86138]
[20170313,85309]
[20170310,86227]
[20170309,89841]
[20170308,93034]
[20170307,93031]
[20170306,92878]
[20170303,93057]
[20170302,93043]
[20170301,92538]
[20170228,92619]
[20170227,92001]
[20170224,90380]
[20170223,91667]
[20170222,93395]
[20170221,93710]
[20170220,92722]
[20170217,92457]
[20170216,92465]
[20170215,92094]
[20170214,91051]
[20170213,89551]
[20170210,88343]
[20170209,88583]
[20170208,87839]
[20170207,87892]
[20170206,86720]
[20170203,84261]
[20170126,83803]
[20170125,84120]
[20170124,84405]
[20170123,83588]
[20170120,86591]
[20170119,86828]
[20170118,86983]
[20170117,88240]
[20170116,88305]
[20170113,88878]
[20170112,89672]
[20170111,89053]
[20170110,88747]
[20170109,87110]
[20170106,87073]
[20170105,87371]
[20170104,87791]
[20170103,87877]
[20161230,88237]
[20161229,87720]
[20161228,88087]
[20161227,86394]
[20161226,91872]
[20161223,92295]
[20161222,94523]
[20161221,94360]
[20161220,95315]
[20161219,97192]
[20161216,98351]
[20161215,98176]
[20161214,97798]
[20161213,96549]
[20161212,98246]
[20161209,96965]
[20161208,98605]
[20161207,97645]
[20161206,97268]
[20161205,96197]
[20161202,94799]
[20161201,94079]
[20161130,96465]
[20161129,100844]
[20161128,99873]
[20161125,98071]
[20161124,98211]
[20161123,96569]
[20161122,95846]
[20161121,93666]
[20161118,94348]
[20161117,95696]
[20161116,94395]
[20161115,96297]
[20161114,101419]
[20161111,98522]
[20161110,95873]
[20161109,93216]
[20161108,91924]
[20161107,88665]
[20161104,86141]
[20161103,85286]
[20161102,86350]
[20161101,86794]
[20161031,85901]
[20161028,84019]
[20161027,84120]
[20161026,84283]
[20161025,84119]
[20161024,82873]
[20161021,83544]
[20161020,83513]
[20161019,84462]
[20161018,84697]
[20161017,84543]
[20161014,84563]
[20161013,85137]
[20161012,85798]
[20161011,85238]
[20161010,84685]
[20160930,84705]
[20160929,85815]
[20160928,85605]
[20160927,84666]
[20160926,85511]
[20160923,84560]
[20160922,84061]
[20160921,83448]
[20160920,82489]
[20160919,81709]
[20160914,82107]
[20160913,81820]
[20160912,84182]
[20160909,83820]
[20160908,83733]
[20160907,83853]
[20160906,83080]
[20160905,82668]
[20160902,82456]
[20160901,81139]
[20160831,81031]
[20160830,81368]
[20160829,81269]
[20160826,81576]
[20160825,83774]
[20160824,84004]
[20160823,83827]
[20160822,84584]
[20160819,84293]
[20160818,84006]
[20160817,84299]
[20160816,83708]
[20160815,85873]
[20160812,86193]
[20160811,86965]
[20160810,87051]
[20160809,87299]
[20160808,86968]
[20160805,85642]
[20160804,86665]
[20160803,88073]
[20160802,87486]
[20160801,85783]
[20160729,85956]
[20160728,84779]
[20160727,84305]
[20160726,85081]
[20160725,85770]
[20160722,86668]
[20160721,86575]
[20160720,86370]
[20160719,86510]
[20160718,85700]
[20160715,86290]
[20160714,84775]
[20160713,86264]
[20160712,84476]
[20160711,82231]
[20160708,81394]
[20160707,84400]
[20160706,84592]
[20160705,82505]
[20160704,81788]
[20160701,79643]
[20160630,78590]
[20160629,77359]
[20160628,76390]
[20160627,75145]
[20160624,76056]
[20160623,76899]
[20160622,76484]
[20160621,76852]
[20160620,76186]
[20160617,75058]
[20160616,75318]
[20160615,74991]
[20160614,74307]
[20160613,73482]
[20160608,73005]
[20160607,72963]
[20160606,71984]
[20160603,71431]
[20160602,71438]
[20160601,71989]
[20160531,71639]
[20160530,71261]
[20160527,71072]
[20160526,70709]
[20160525,70975]
[20160524,71156]
[20160523,72419]
[20160520,72536]
[20160519,72744]
[20160518,73740]
[20160517,73134]
[20160516,72675]
[20160513,74102]
[20160512,73730]
[20160511,73424]
[20160510,73117]
[20160509,75127]
[20160506,77590]
[20160505,78572]
[20160504,80256]
[20160503,79073]
[20160429,76829]
[20160428,76076]
[20160427,75683]
[20160426,76148]
[20160425,76618]
[20160422,78060]
[20160421,77022]
[20160420,75694]
[20160419,74829]
[20160418,74439]
[20160415,74687]
[20160414,74126]
[20160413,74449]
[20160412,72092]
[20160411,71671]
[20160408,71885]
[20160407,71527]
[20160406,70965]
[20160405,71084]
[20160401,71064]
[20160331,71590]
[20160330,73150]
[20160329,72894]
[20160328,73282]
[20160325,72918]
[20160324,73081]
[20160323,73699]
[20160322,73233]
[20160321,74747]
[20160318,74381]
[20160317,73462]
[20160316,73175]
[20160315,74228]
[20160314,74655]
[20160311,74010]
[20160310,74353]
[20160309,76797]
[20160308,77557]
[20160307,77784]
[20160304,74484]
[20160303,73809]
[20160302,73037]
[20160301,71856]
[20160229,71927]
[20160226,72696]
[20160225,73435]
[20160224,73654]
[20160223,73689]
[20160222,72879]
[20160219,71520]
[20160218,71195]
[20160217,71464]
[20160216,71325]
[20160215,74535]
[20160205,74349]
[20160204,74216]
[20160203,73961]
[20160202,73906]
[20160201,74639]
[20160129,74834]
[20160128,75588]
[20160127,74598]
[20160126,74341]
[20160125,75201]
[20160122,74690]
[20160121,74458]
[20160120,75151]
[20160119,74505]
[20160118,73840]
[20160115,73049]
[20160114,71723]
[20160113,70624]
[20160112,71691]
[20160111,72677]
[20160108,72089]
[20160107,73633]
[20160106,74442]
[20160105,73789]
[20160104,75673]
[20151231,74978]
[20151230,74298]
[20151229,73054]
[20151228,74038]
[20151225,74268]
[20151224,75083]
[20151223,75840]
[20151222,76053]
[20151221,75331]
[20151218,74668]
[20151217,75171]
[20151216,74497]
[20151215,75363]
[20151214,75221]
[20151211,74177]
[20151210,74175]
[20151209,74208]
[20151208,77007]
[20151207,74941]
[20151204,73954]
[20151203,76261]
[20151202,75487]
[20151201,75174]
[20151130,75540]
[20151127,76792]
[20151126,72635]
[20151125,70090]
[20151124,70530]
[20151123,74932]
[20151120,76094]
[20151119,77335]
[20151118,77679]
[20151117,79888]
[20151116,79803]
[20151113,80242]
[20151112,79724]
[20151111,80641]
[20151110,80741]
[20151109,81865]
[20151106,81679]
[20151105,83405]
[20151104,83333]
[20151103,83665]
[20151102,84236]
[20151030,86276]
[20151029,86668]
[20151028,86451]
[20151027,85911]
[20151026,87312]
[20151023,86207]
[20151022,85921]
[20151021,85511]
[20151020,86393]
[20151019,87760]
[20151016,87857]
[20151015,87034]
[20151014,87070]
[20151013,87670]
[20151012,86733]
[20151009,85554]
[20151008,84195]
[20150930,82766]
[20150929,84450]
